:START_ID(Volume)	pages	:END_ID(Article)
Applied Mathematics and Computation|262	90-101	11037
Applied Mathematics and Computation|268	186-200	11038
Applied Mathematics and Computation|268	685-695	11039
Applied Mathematics and Computation|251	349-362	11040
Applied Mathematics and Computation|258	388-403	11041
Applied Mathematics and Computation|269	988-1006	11042
Applied Mathematics and Computation|270	413-424	11043
Applied Mathematics and Computation|267	780-789	11044
Applied Mathematics and Computation|254	183-203	11045
Applied Mathematics and Computation|250	28-46	11046
Applied Mathematics and Computation|256	459-471	11047
Applied Mathematics and Computation|259	480-489	11048
Applied Mathematics and Computation|254	92-98	11049
Applied Mathematics and Computation|252	14-19	11050
Applied Mathematics and Computation|257	308-316	11051
Applied Mathematics and Computation|252	58-63	11052
Applied Mathematics and Computation|261	90-103	11053
Applied Mathematics and Computation|254	277-290	11054
Applied Mathematics and Computation|270	387-400	11055
Applied Mathematics and Computation|268	815-831	11056
Applied Mathematics and Computation|259	21-31	11057
Applied Mathematics and Computation|266	982-999	11058
Applied Mathematics and Computation|267	604-617	11059
Applied Mathematics and Computation|267	618-631	11060
Applied Mathematics and Computation|271	532-539	11061
Applied Mathematics and Computation|255	84-91	11062
Applied Mathematics and Computation|268	671-684	11063
Applied Mathematics and Computation|270	1-12	11064
Applied Mathematics and Computation|271	567-580	11065
Applied Mathematics and Computation|264	223-245	11066
Applied Mathematics and Computation|271	220-231	11067
Applied Mathematics and Computation|267	96-107	11068
Applied Mathematics and Computation|257	409-416	11069
Applied Mathematics and Computation|271	365-374	11070
Applied Mathematics and Computation|267	810-829	11071
Applied Mathematics and Computation|271	893-904	11072
Applied Mathematics and Computation|264	466-482	11073
Applied Mathematics and Computation|266	259-266	11074
Applied Mathematics and Computation|251	539-563	11075
Applied Mathematics and Computation|266	244-258	11076
Applied Mathematics and Computation|265	120-132	11077
Applied Mathematics and Computation|267	632-647	11078
Applied Mathematics and Computation|257	344-354	11079
Applied Mathematics and Computation|271	905-922	11080
Applied Mathematics and Computation|259	153-163	11081
Applied Mathematics and Computation|262	249-259	11082
Applied Mathematics and Computation|259	45-52	11083
Applied Mathematics and Computation|259	987-1002	11084
Applied Mathematics and Computation|252	20-26	11085
Applied Mathematics and Computation|268	775-782	11086
Applied Mathematics and Computation|259	980-986	11087
Applied Mathematics and Computation|267	529-553	11088
Applied Mathematics and Computation|257	581-590	11089
Applied Mathematics and Computation|259	327-338	11090
Applied Mathematics and Computation|259	88-105	11091
Applied Mathematics and Computation|271	540-547	11092
Applied Mathematics and Computation|260	321-330	11093
Applied Mathematics and Computation|251	469-474	11094
Applied Mathematics and Computation|270	458-471	11095
Applied Mathematics and Computation|259	438-449	11096
Applied Mathematics and Computation|266	1070-1082	11097
Applied Mathematics and Computation|270	909-925	11098
Applied Mathematics and Computation|265	225-236	11099
Applied Mathematics and Computation|250	593-604	11100
Applied Mathematics and Computation|260	249-256	11101
Applied Mathematics and Computation|264	198-207	11102
Applied Mathematics and Computation|267	664-681	11103
Applied Mathematics and Computation|253	248-261	11104
Applied Mathematics and Computation|258	296-311	11105
Applied Mathematics and Computation|270	334-348	11106
Applied Mathematics and Computation|251	258-274	11107
Applied Mathematics and Computation|251	336-348	11108
Applied Mathematics and Computation|268	616-627	11109
Applied Mathematics and Computation|262	204-217	11110
Applied Mathematics and Computation|257	526-536	11111
Applied Mathematics and Computation|268	1199-1216	11112
Applied Mathematics and Computation|254	318-326	11113
Applied Mathematics and Computation|254	14-19	11114
Applied Mathematics and Computation|268	839-843	11115
Applied Mathematics and Computation|265	958-972	11116
Applied Mathematics and Computation|251	243-252	11117
Applied Mathematics and Computation|259	637-653	11118
Applied Mathematics and Computation|262	31-41	11119
Applied Mathematics and Computation|260	159-169	11120
Applied Mathematics and Computation|271	323-336	11121
Applied Mathematics and Computation|256	724-734	11122
Applied Mathematics and Computation|268	509-521	11123
Applied Mathematics and Computation|270	349-357	11124
Applied Mathematics and Computation|259	882-895	11125
Applied Mathematics and Computation|253	215-223	11126
Applied Mathematics and Computation|252	496-502	11127
Applied Mathematics and Computation|251	14-23	11128
Applied Mathematics and Computation|263	378-391	11129
Applied Mathematics and Computation|270	606-619	11130
Applied Mathematics and Computation|258	220-226	11131
Applied Mathematics and Computation|251	507-520	11132
Applied Mathematics and Computation|267	264-281	11133
Applied Mathematics and Computation|268	937-946	11134
Applied Mathematics and Computation|253	61-71	11135
Applied Mathematics and Computation|252	189-200	11136
Applied Mathematics and Computation|265	928-935	11137
Applied Mathematics and Computation|259	212-219	11138
Applied Mathematics and Computation|269	956-964	11139
Applied Mathematics and Computation|258	502-508	11140
Applied Mathematics and Computation|264	403-416	11141
Applied Mathematics and Computation|257	467-486	11142
Applied Mathematics and Computation|266	194-211	11143
Applied Mathematics and Computation|262	232-248	11144
Applied Mathematics and Computation|266	149-168	11145
Applied Mathematics and Computation|251	431-441	11146
Applied Mathematics and Computation|256	267-275	11147
Applied Mathematics and Computation|270	505-510	11148
Applied Mathematics and Computation|253	318-323	11149
Applied Mathematics and Computation|266	937-945	11150
Applied Mathematics and Computation|256	94-108	11151
Applied Mathematics and Computation|270	291-311	11152
Applied Mathematics and Computation|271	337-343	11153
Applied Mathematics and Computation|265	431-447	11154
Applied Mathematics and Computation|251	453-468	11155
Applied Mathematics and Computation|269	87-104	11156
Applied Mathematics and Computation|264	483-492	11157
Applied Mathematics and Computation|270	681-687	11158
Applied Mathematics and Computation|266	501-506	11159
Applied Mathematics and Computation|259	955-966	11160
Applied Mathematics and Computation|270	714-723	11161
Applied Mathematics and Computation|269	35-58	11162
Applied Mathematics and Computation|257	169-177	11163
Applied Mathematics and Computation|250	78-93	11164
Applied Mathematics and Computation|266	809-819	11165
Applied Mathematics and Computation|265	163-175	11166
Applied Mathematics and Computation|269	647-650	11167
Applied Mathematics and Computation|253	159-171	11168
Applied Mathematics and Computation|261	48-59	11169
Applied Mathematics and Computation|261	323-329	11170
Applied Mathematics and Computation|252	446-456	11171
Applied Mathematics and Computation|269	9-16	11172
Applied Mathematics and Computation|269	464-472	11173
Applied Mathematics and Computation|252	541-551	11174
Applied Mathematics and Computation|253	324-344	11175
Applied Mathematics and Computation|269	412-431	11176
Applied Mathematics and Computation|268	1072-1094	11177
Applied Mathematics and Computation|250	235-248	11178
Applied Mathematics and Computation|269	809-815	11179
Applied Mathematics and Computation|271	52-67	11180
Applied Mathematics and Computation|261	81-89	11181
Applied Mathematics and Computation|253	242-247	11182
Applied Mathematics and Computation|254	39-48	11183
Applied Mathematics and Computation|256	175-182	11184
Applied Mathematics and Computation|258	325-341	11185
Applied Mathematics and Computation|268	590-595	11186
Applied Mathematics and Computation|269	775-791	11187
Applied Mathematics and Computation|262	1-14	11188
Applied Mathematics and Computation|266	560-578	11189
Applied Mathematics and Computation|256	37-51	11190
Applied Mathematics and Computation|260	48-56	11191
Applied Mathematics and Computation|268	966-977	11192
Applied Mathematics and Computation|250	497-513	11193
Applied Mathematics and Computation|271	187-200	11194
Applied Mathematics and Computation|268	93-102	11195
Applied Mathematics and Computation|252	354-376	11196
Applied Mathematics and Computation|266	374-384	11197
Applied Mathematics and Computation|266	1102-1126	11198
Applied Mathematics and Computation|265	409-413	11199
Applied Mathematics and Computation|250	368-371	11200
Applied Mathematics and Computation|250	973-985	11201
Applied Mathematics and Computation|254	148-156	11202
Applied Mathematics and Computation|252	388-396	11203
Applied Mathematics and Computation|259	730-740	11204
Applied Mathematics and Computation|266	893-902	11205
Applied Mathematics and Computation|261	252-263	11206
Applied Mathematics and Computation|252	294-303	11207
Applied Mathematics and Computation|265	469-485	11208
Applied Mathematics and Computation|253	8-16	11209
Applied Mathematics and Computation|268	1001-1014	11210
Applied Mathematics and Computation|254	291-304	11211
Applied Mathematics and Computation|261	176-182	11212
Applied Mathematics and Computation|265	509-519	11213
Applied Mathematics and Computation|258	454-464	11214
Applied Mathematics and Computation|271	618-641	11215
Applied Mathematics and Computation|267	365-381	11216
Applied Mathematics and Computation|255	36-43	11217
Applied Mathematics and Computation|269	507-519	11218
Applied Mathematics and Computation|271	795-804	11219
Applied Mathematics and Computation|267	419-426	11220
Applied Mathematics and Computation|258	95-99	11221
Applied Mathematics and Computation|264	249-257	11222
Applied Mathematics and Computation|258	509-519	11223
Applied Mathematics and Computation|250	744-758	11224
Applied Mathematics and Computation|251	564-575	11225
Applied Mathematics and Computation|266	316-327	11226
Applied Mathematics and Computation|257	566-580	11227
Applied Mathematics and Computation|255	25-35	11228
Applied Mathematics and Computation|266	72-94	11229
Applied Mathematics and Computation|251	643-668	11230
Applied Mathematics and Computation|253	40-51	11231
Applied Mathematics and Computation|260	106-125	11232
Applied Mathematics and Computation|260	351-369	11233
Applied Mathematics and Computation|266	12-20	11234
Applied Mathematics and Computation|271	375-388	11235
Applied Mathematics and Computation|259	676-685	11236
Applied Mathematics and Computation|260	71-81	11237
Applied Mathematics and Computation|262	128-135	11238
Applied Mathematics and Computation|270	724-730	11239
Applied Mathematics and Computation|251	599-614	11240
Applied Mathematics and Computation|260	140-147	11241
Applied Mathematics and Computation|270	216-241	11242
Applied Mathematics and Computation|270	483-495	11243
Applied Mathematics and Computation|254	70-74	11244
Applied Mathematics and Computation|258	556-564	11245
Applied Mathematics and Computation|261	104-113	11246
Applied Mathematics and Computation|265	207-224	11247
Applied Mathematics and Computation|263	25-35	11248
Applied Mathematics and Computation|253	83-101	11249
Applied Mathematics and Computation|259	198-204	11250
Applied Mathematics and Computation|256	786-807	11251
Applied Mathematics and Computation|270	731-743	11252
Applied Mathematics and Computation|269	714-721	11253
Applied Mathematics and Computation|250	105-120	11254
Applied Mathematics and Computation|266	1-5	11255
Applied Mathematics and Computation|253	387-394	11256
Applied Mathematics and Computation|250	650-664	11257
Applied Mathematics and Computation|259	552-568	11258
Applied Mathematics and Computation|267	314-328	11259
Applied Mathematics and Computation|264	272-278	11260
Applied Mathematics and Computation|253	224-241	11261
Applied Mathematics and Computation|267	382-396	11262
Applied Mathematics and Computation|256	425-437	11263
Applied Mathematics and Computation|267	445-455	11264
Applied Mathematics and Computation|267	427-435	11265
Applied Mathematics and Computation|267	139-147	11266
Applied Mathematics and Computation|268	581-589	11267
Applied Mathematics and Computation|254	219-228	11268
Applied Mathematics and Computation|266	656-674	11269
Applied Mathematics and Computation|265	681-695	11270
Applied Mathematics and Computation|271	1038-1052	11271
Applied Mathematics and Computation|265	785-798	11272
Applied Mathematics and Computation|266	1013-1026	11273
Applied Mathematics and Computation|250	958-972	11274
Applied Mathematics and Computation|267	207-222	11275
Applied Mathematics and Computation|265	1003-1010	11276
Applied Mathematics and Computation|264	453-465	11277
Applied Mathematics and Computation|266	1038-1049	11278
Applied Mathematics and Computation|259	620-627	11279
Applied Mathematics and Computation|265	486-493	11280
Applied Mathematics and Computation|265	557-567	11281
Applied Mathematics and Computation|263	353-360	11282
Applied Mathematics and Computation|269	569-583	11283
Applied Mathematics and Computation|270	13-24	11284
Applied Mathematics and Computation|268	1259-1266	11285
Applied Mathematics and Computation|266	773-791	11286
Applied Mathematics and Computation|256	83-93	11287
Applied Mathematics and Computation|252	77-87	11288
Applied Mathematics and Computation|255	1-2	11289
Applied Mathematics and Computation|256	334-343	11290
Applied Mathematics and Computation|251	318-330	11291
Applied Mathematics and Computation|253	172-183	11292
Applied Mathematics and Computation|258	587-596	11293
Applied Mathematics and Computation|267	554-561	11294
Applied Mathematics and Computation|252	397-404	11295
Applied Mathematics and Computation|258	342-349	11296
Applied Mathematics and Computation|269	759-774	11297
Applied Mathematics and Computation|261	373-381	11298
Applied Mathematics and Computation|263	134-150	11299
Applied Mathematics and Computation|265	1-16	11300
Applied Mathematics and Computation|250	948-957	11301
Applied Mathematics and Computation|262	56-78	11302
Applied Mathematics and Computation|269	59-69	11303
Applied Mathematics and Computation|266	424-428	11304
Applied Mathematics and Computation|269	885-903	11305
