name:ID(Author)
Thilo Michel
Yongkai Yin
Jesus E. Velazquez-Perez
Santiago Velasco-Forero
Fotini Markatopoulou
Xiaohong Wang
Kwok L. Chung
José Rodríguez 0001
Dogan Kircali
Xiaoling Zhong
Zhongyuan Xu
Hyeon-Beom Yi
Fernando Álvarez
Christoph Brandau
Wei Yang
Wanli Gu
Yipeng Liu
Yu Gou
Stefania Bonafoni
Irène Grosclaude
Lars Henrik Hansen
Vittoria D&apos;Avino
Daniele Esposito
Shih-Kai Lin
Hyun-Woo Cho
Peihao Li
John L. Holdsworth
Manyun Qian
Krit Khwanngern
Sandun S. Kuruppu
Guang Fu
Sudeep Tanwar
Yang Li
Jie Hu 0001
David Li
Angelos J. Amditis
Michel Dhome
Vincent C. Hu
Cheng-Chih Hsu
Tanesh Kumar
Shidong Wang
Kuru Ratnavelu
Mike Surridge
Peter Schoo
Gihwan Cho
V. Krishna Nandivada
Fatemeh Shah Mohammadi
Abdullatif M. Abdullatif
Massimo Ferri
Henry Selvaraj
Seunghun Baek
Cai Luo
Chun-Taek Rim
Jian Wang 0009
Trung Quang Duong
Bo Rao
Atsushi Matsuo
Hui Jian
Cristina Rottondi
Ingrid Pettersson
Shaoyan He
Mauricio Campos
Jarmila Horváthová
Muhammad Riaz
Shijie Zhong
Tobias Ritschel
Mojtaba Mirsalim
Jianbin Sun
Sotiris K. Ntouyas
Jan Sadolewski
Atef Ibrahim
Fabio Terribile
Antonio A. Moreira
M. A. Jiménez
Peter Zanaty
Juan Aponte Luis
Lucy Burkitt
Nezar Abou Qamar
Mukesh Singhal
Manel Puig-Vidal
Zongyi Guo
Erik Schaffernicht
Weinong Fu
Anas F. Al Rawi
Jorge Rodrigo Massing
Ruikai Mai
Kaoshan Dai
Chenlei Bao
Jinhee Lee
Gyungho Lee
Anne Jeannin-Girardon
Verena Fuchsberger
Guillaume Cleuziou
Zhuoqiang Li
Yining Feng
Yunjian Long
Melisa Acosta-Coll
Jae Sung Choi
Zhiheng Li
Dipti Srinivasan
Boning Feng
EunJin Kim
Shiqiang Zhu
Iulian Iordachita
Sarah Amick
Ahmad M. Rateb
Roberto I. Oliveira
Xiangling Fu
Kengo Saito
Junji Tamura
Shen Hou
Tatsuo Tsuji
Tung-Chieh Chen
Marco Gabella
Zhongyue Chen
Maria-Gabriella Di Benedetto
Victor C. G. Freitas
Reza Aminzadeh
Thomas G. Koslowski
Jing Lin
Donghai Guan
Jianguo Yao
Derek Bradley
Francesca Frasca
Jeffrey A. Robinson
Frédéric Klopcic
Tayssir Touili
Pablo Fernández 0003
Charles Malleson
Jui Hong Chien
Giedrius Janusas
Bin Zhao
Marco Corsetti
Jonas Martensson
Venera Nurmanova
Jan Groenewold
P. Venkata Krishna
Quang-Hieu Pham
MinKeun Chung
Anastasios Badarlis
Ida Kathrine Hammeleff Jørgensen
Shuheng Chen
Jun Gu
Wei Yu 0002
Haifeng Liu
Lance Feagan
Jianrong Bao
Bruno D. Lopes
Jay M. Jahangiri
Zhanqing Yu
Mona Nabil Demaidi
Fengjun Yan
Tae H. Lee
Biyin Wang
Zhenzhen Zou
Orhan-Can Görür
Todd H. Hubing
Haibin Yu
Ruiqing Wang
Brian P. Eddy
Chandreyee Chowdhury
AbdulMalik S. Al-Salman
Michal Boczek
Naveed ur Rehman
Walter Lang
Joep W. Frens
Miguel Angel Mañanas
Ivor Dulk
Jiajun Liang
Kharudin Ali
Stefano Sfarra
Bing Zheng
Yi Bao
Anteneh A. Gebremariam
Pedro Rodriguez
Xiang Peng
Taku Senoo
Lu-Ping Xu
Yun Ma
Anisul Haque
Parfait I. Tebe
Houde Dai
Prashant Bansal
Hongru Tang
Daniel Diep
Antoni Burguera
Qian Liu
Han Yang
Christian Gagné
Daniel Ruiz Fernández
Madhav Bhatt
Fuan Tsai
Wenyan Bai
Pawel Sitek
Ramon R. H. Schiffelers
Solmaz Kahourzade
Jatuporn Deesukying
Honglei Qin
Gab-Su Seo
Constantinos Daskalakis
Jules Françoise
Huma Ashraf
Roozbeh Hushiarian
Jialing He
Mark B. Villarino
Fathinul Syahir Ahmad Saad
Ke Lai
George Chennell
David Degler
Priscila F. S. Rosa
Jongwon Yoon
Chunyu Miao
Kazuhiko Nakamura
Daniel Ferreira Coutinho
Maaike M. Visser Taklo
Angelo E. M. Ciarlini
A. Olgun
Jihye Kim
Michal Vondra
Biswajit Mukhopadhyay
Josep Bosch
Irmantas Kasalynas
Omri Ben-Eliezer
Jeremy N. Bailenson
Konrad Polys
Nasir Saeed
Ernesto Barcenas-Barcenas
Diego C. Knupp
Michael C. Wimberly
Alessandro Amadori
Chunjie Zhou
Kalpana Mahalingam
Paulo Roberto Eckert
Jaichandar Kulandaidaasan Sheba
Markus Wirth
Chenchen Liu
Fedor F. Balakirev
Zhiyu Wang
Cheng-Mao Lin
Siddhartha Mukhopadhyay
L. Flandin
Yongkoo Han
Achimugu Alpha Atojoko
Junjie Ma 0002
Chengcai Leng
Emmanuel Mogaji
Wooju Kim
Lucas Teixeira
Dovile Meskauskaite
Renyun Zhou
Celia Li
Daiki Sawai
Timm Faulwasser
Eli Blevis
Rui Ting Yan
Yasuo Ariki
Eli Plewka
Sushmita Ruj
Lijia Zhang
Ludwig Fuchs
James Dokyoon Kim
Juan Ramón Heredia-Larrubia
Tai-Di Huang
Maurizio Murroni
Zhenxiang Yi
Adi Shraibman
Ralf B. Bergmann
Man Su
Yi Gao
Yuan Yuan 0006
Li Guo 0004
Lucie Leveque
Junpeng Gong
Simon Hammersley
Rachael Born
William F. Pickard
Ole Grøndalen
Juha Suomalainen
Karla Brkic
Shang-Hsien Yang
Romina Brasca
Junqing Zhang
Guilherme Marcon Zago
Hui Zhu
Letícia Rittner
Wanchun Dou
Chuangui Ma
Di He
Nannan Li
Ryo Kiyama
Weichao Xu
Mahdi Azizi
Angeliki Alexiou
Kapil Shukla
Sendren Sheng-Dong Xu
Kitsikoudis Konstantinos
Olivier Diederik Theobald Sessink
Mao-Cheng Huang
Vane-Ing Tian
Wenxi Yao
Michael W. Towsey
Hans Zwart
Michele Scandale
Kwok-Leung Tsui
Antonio Arnau
Selahattin Gökceli
Jiann-Ching Guey
Zi-Yue Chen
Yu Ren
Rongxin Fang
Tomoyo Goto
Lin-Lin Chen
Cong Tian
Tomasz T. Gorecki
Matilde D&apos;Arpino
Emad Alasadi
Jan Abraham Ferreira
Vedantham Lakshmi Srinivas
Joan P. Beltrán
Olivier Renaudin
Juan Agüera
Yuejin Tang
Naëm Baron
Peter Han Joo Chong
Ki-Seong Lee
Jochen Kranzer
Muhammad Israr-Qadir
Evan Morgan
Regis Kopper
Chien-Ning Chen
Hao Peng
Matthias Gabel
Zhigang Chen
Yeow-Khiang Chia
Carina Wiesen
Fei Hang
Raviraj S. Adve
Boris Bellalta
Pedro Costa 0005
Melike Yigit
Hwanjeong Cho
Edilfredo Eliot Diaz Pinedo
Ashraf Tahat
Jonathan Dumon
Ujjal Manandhar
Junichi Takamatsu
Shahzad Hassan
Adib Habbal
Z. Y. Gu
Yizhi Ren
Natesh Srinivasan
Tomasz Hachaj
Bennett Hogg
Sourav Das
Sung Wook Yun
Nandarani Ngasham
Kang Kang
Mridul Nandi
Nicolas Montavont
Xiaoping Xin
Haosu Luo
Jungpil Shin
Berto de Tácio Pereira Gomes
Markus Jarvisalo
Gerasimos Arvanitis
Javier Bravo Agapito
Nicolas Mellado
Gongjun Liu
Nélia Alberto
Md Sirajus Salekin
Xincheng Cao
Nadine Martin
Natalia Krzyworzeka
Qingchao Jiang
Xiuqiang He
Keiko Tawa
Yi-Fen Ke
Wojciech Zaluski
Soufiane Abdelaziz Azzouzi
Leonid Barenboim
Suvendu Kumar Mohapatra
Dale Esliger
Jonathan Bernal
Jun Zhang 0007
Gabriel Gagnon-Turcotte
Prasun Sinha
Domenico Pascarella
Truc Ly Nguyen
Chuan Heng Foh
Danica Porobic
Xiaoyan Sun
Robert Robere
Ondrej Cíp
Xiaofei Wang
Roberta De Bei
Roland Hostettler
Thomas Blazek
Daniel Rüschen
Alexander Diete
Hongfei Fan
Juan Manuel Górriz
Joaquin Alvarez-Horcajo
Daoliang Li
Mariette Awad
Alfons Crespo
Francesco Marino
Shaoqian Li
Shilong Wang
Cristian Scarola
Wenai Song
Alice Panza
Yunlong Shang
Barbara Pernici
Yuichiro Kataoka
Tadao Nakamura
Guangsheng Wu
Jaewoo So
Honglong Chen
Peng Liu 0020
Geoffrey C. Fox
Sean Valent
Arif I. Sarwat
Chunhua Li
Atay Ozgovde
Gys Albertus Marthinus Meiring
Liang-Bi Chen
James Garner
Marica Baldoncini
David Schunck
Philip R. Atkins
David A. Howey
Hwa-Young Kim
Neale A. W. Dutton
Bowen Feng
Naitian Xue
Weimin Peng
Nor Zaihar Yahaya
Shin-Young Cho
Milena J. Petrovic
Hang Song
Feixiang Chen
Gun A. Lee
Hongbo Shi
Pawel Rajba
Sadia Afrin Raka
Yuanyuan Zhou
Xavier Cetó
Akihiro Sugimoto
Vladimír Prokop
José Luis González Sánchez 0003
Devra Davis
Johny Montaña
Zhengkun Li
Wenjia Peng
Manuel Calderón Godoy
Tomasz Bieniek
Zou Yang
Dani Marfil
Enrico Natalizio
Zhaoyang Zhang 0003
Ching-Min Lee
Thomas Rapps
Zujie Ren
Jibin Song
Anders Bentien
Lindsay Allen
Michael P. Frank
Torben Ole Andersen
Hyong Kim
Nagesh Geddada
Fazel Naghdy
Haiwen Yuan
Faustino Patiño-Cambeiro
Jignesh M. Patel
Yu-Huei Cheng
Islam Safak Bayram
Martin Ordonez
Younho Cho
Alexander Preuhs
Dennis Titze
Alfonso Rojas Domínguez
Thomas Plötz
Costas Armenakis
Xiangjing Lai
Fernando L. Teixeira
Weiliang Xu
Xiaojun Chen 0006
Hugues Lortat-Jacob
Glen M. Davis
S. Dhamayanthi
Ikuro Sato
Teruhisa Hochin
Nathan Wong
Jie Deng
Xudong Chen
Qun Hao
Wei Dai
Qian Meng
Choong Seon Hong
Anvar Tukmanov
Ting-Yu Chen
Mark J. Weal
Shian-Ru Lin
Giovanni Rateni
Weiguo Xia
Bo-Ren Lan
Jae W. Lee
Kang Wook Lee
Naganjaneyulu Satuluri
Xiang Lin
Per Ola Kristensson
Maria-Guadalupe Martinez-Penaloza
Vitor Correia
Per-Simon Kildal
Zongwei Wang
Daniel Milanese
Víctor Araña
Nico M. Temme
Areej Mukhtar
Haixia Wang
Ursula Sauer
Mariem Mahfoudh
Chao Fei
Xuli Han
Li Xu 0002
Fengkui Gong
Óscar Belmonte Fernández
Krzysztof Pietroszek
Quanhong Wang
Daniel S. Correa
Suzhi Bi
Shuowen Hu
Haoming Li
Saurabh Verma
Vladislav Golyanik
Natanael Sousa
Xiaoling Xu
Alexander L. Fradkov
Marinela M. Dîrtu
Changyeun Mo
Jalal Sabor
Mehrdad Ebrahimi
Song Wang 0004
Yunyi Jia
Teresa E. Alarcón
Samuel Cheng
Zhengzi Wang
Samer Riachy
Ben Bedwell
Fang-Hsin Chen
Daniel L. Ewert
Thomas Oster
Nicholas G. Lipari
Emilia Moldovan
Marco Antonio Álvarez
José-Antonio Gil-Gómez
Dariusz Pazderski
Jae-Sung Lee
Peijun Wang
Duong Trong Bui
Maqsood Ahamed Abdul Careem
Zhibin Niu
Victoria Schwanda Sosik
Donald Brinkman
Wendy Ju
Anqi Chen
Ching-Han Hsu
Tapabrata Ray
Mohammad S. Sharawi
Yutaka Miyake
Dhaval Vyas
Suyong Han
Daniel M. Jones
Ying-Lun Chen
Yuichi Sato
Xiaodong Yu
Alessio Zappone
Ashu Abdul
Kishore Chatterjee
Juli Romera
Taeyong Kim
Pingjian Ding
Matthew Thorum
Chien-Hung Lin
Min Shi
José E. E. Izquierdo
Clémentine Hugol-Gential
Tanaka Tanaka
Helge Kristiansen
Wasiu O. Popoola
Ronald A. Metoyer
Frantisek Durovsky
Ji-Hoon Yoo
Willem Back
Qingsong Xu
Stefan Szeider
Ramarathnam Venkatesan
Ye Fan
Teemu Sillanpaa
Jinjun Shan
Longcheng Tan
Alfredo Goñi
Ravi Ramamurthy
Norman Wilde
Krishnan Balachandran
Karen Schuchardt
Qiang Hu
Walter Borysow
Shizhan Chen
Cicero Martelli
Thomas Studer
Andrew Ciambrone
Vladimir Yuhimenko
Drosoula Giantsoudi
Zhiming Dong
Rongrong Ji
Xiaomeng Shi
Kamen Ivanov
Guan-Ming Su
Javier Prieto
Weiqiang Wang
Anna Hristoskova
Yipeng Song
Jian Wang 0022
Carole Guillaume
Xuefeng Li
Xingjian Liu
Alexander J. Casson
Lijing Zhao
Wencheng Tang
Benjamin Cates
Bernhard Maurer
Elizabeth S. Goodman
Motoharu Nuka
Raivo Stern
Jie Ding
Tom De Weyer
Vivekananthan Balakrishnan
Jack Benjamin Margines
Daniel Wyrwal
Gerhard Schreiber
Angel Borrell
Shuming Yang
Ganbayar Gankhuyag
Santiago Cóbreces
Dapeng Pan
Qiong Wu 0002
Philippe Poulin
Qianwen Chen
Dongkyun Kim
Mohd Fazil
Zhen Guo
Shujuan Lü
Oliver Kolb
Abbas Raza Ali
Guangjian Yan
Martha Larson
Joseph W. Haus
H. Ekin Sumbul
Hongtao Bai
A. B. Shyam
Ernesto Fábregas
Antonio Iera
Jin Ming Koh
Janusz Gajda
Zhao Li
Sylvie Desprès
Shao-Chou Hung
Zhiming Zhao
Atsushi Kanai
Santu Kr. Giri
Rajesh M. Hegde
Rosa Krajmalnik-Brown
Maiying Zhong
Conggan Ma
John McCormac
Mathieu De Craene
Yuhui Zheng
Antoni Morell
Ahti Jaatinen-Varri
Yongqiang Li
Thanh-Tin Nguyen
Andrej Dobrovoljc
Eyüp Ömer Ölçüçü
Tsai Tzung Lin
Sarah Vieweg
Nguyen Hoàng Ly
Ahmed Elhattab
Shigeo Matsubara
Wong Bee Suan
Huan-Guo Zhang
Qinyuan Wang
Shambhu Sau
Yinghong Xu
Leslie Wu
Tsai-Fu Wu
ZongBao Zhu
Hailing Fu
Ya-Jun Pan
Hoda Ghoreishy
Xin Kang
Maarten Weyn
Dandan Jiang
Bo Beltoft Watz
Tianlong Gu
Yongseo Park
Krzysztof Rogowski
Laurent Claudon
Yasunori Futamura
Keunbada Son
Emil Jovanov
Raluca Elena Ginghina
Fudong Li
Luyu Fan
Hong-Shun Hao
Christian Fedorczak
Jean-Marie Normand
Myung Chin Kim
Seok Hyun Cho
Paul Worgan
Mark S. Muzilla
Xinyuan Kang
Subhrendu Chattopadhyay
Zhaogang Shu
Jong-ryul Choi
Angela Park
Bin-Rui Wang
Yuping Xing
Carlos Cambra Baseca
Hao Chen 0015
Zilong Liu
Paul Ohodnicki
Tansel Yucelen
Ming-Fang Chang
David Croft 0005
M. Razu Ahmed
Zhiwei Chen
Conor Linehan
Sami Hlioui
Leo Anzagira
Fabrizio Lombardi
Nurudeen A. Adegoke
Changkyu Choi
Houxiang Zhang
Pablo Bengoa
Jie Zhang 0003
Koppány Máthé
Boshan Chen
Weihua Cao
Roslan Hashim
Mustafa Atici
Falk Liebner
David Filliat
Yeong-Sheng Chen
Gembu Ito
Lawrence Lau
Nathan Sturtevant
Wai Yee Yeong
Marco Antonio Rodríguez-Blanco
Ritamshirsa Choudhuri
Djamel Khadraoui
Vicente Galiano Ibarra
Tom Lawson
Ameen M. Alkharasani
Abderraouf Boussif
Zoran Najdovski
Zhuofa Chen
Jérôme Achart
Weiping Ding 0001
Dmitri L. Danilov
Mohamed Baker Alawieh
Rajni Gupta
Yen-Chen Liu
Chunfang Yang
Guiming Chen
Laia Turmo Vidal
Vito Palmieri
Hui Xu 0007
Martin Bejvl
Chaoyuan Cui
Yaliang Chuang
Ilian A. Bonev
Hong Huang
Hsin-Mu Tsai
Snehanshu Saha
Stefania Sini
Dylan A. P. Davis
Jing Huang
Donghyun Lee
Tsung-Lin Chen
Le Hoang Son
Judy M. Amanor-Boadu
Felipe Espinosa
Boriana Koleva
Reza Hoseiny
Raad S. Alhumaima
Santiago Celma
Juri Belikov
Jaemin Baek
Chi Huang
Masahiro Ando
Jiejie Chen
Xinyue Li
Dae-Kwang Kim
Jafar Adabi
Zheng Zhao
X. Du
Dzenan Ismic
Jiwei Cao
Naif D. Alotaibi
Misako Matsumoto
James A. Self
Félix Salazar Bloise
Youn-Jong Park
Daniel Tunc McGuiness
Anja Wolff
Hidekazu Kikuchi
Linsheng Huo
Shaowen Bardzell
Derong Liu 0002
Roberto Losito
Yuichiro Kinoshita
Yinchu Sun
Tianyang Gai
Christoph Richter
Javier Tardáguila
Gonzalo Farias Castro
Wei Zhao
Huayan Guo
Xianchao Zhao
N. H. Malik
Ángel Cuevas
Ai Xiong
Hossein Kheiri
Chia-Chi Huang
Jiasheng Zhou
Graziella Scandurra
Stanislav Misák
Zhi Chen
Anwar Ur Rehman
Vitoantonio Bevilacqua
Jun Young Lee
Jiafu Wan
Wei-Guo Ni
Nigel J. Clarke
Francis N. Castro
Yoan Chabot
Valerio Baiocchi
Riccardo Muradore
A. Antony Franklin
Davide Eynard
Robert Györödi
Jörn Altmann
Jakub Zilincan
Sohee Bae
Javid Kashefi
Bin Dong
Sriram Krishnamurthy
Eduardo J. Molinos
Harkaran Singh
Kyu-Man Lee
Roberto A. Baraciarte
Hripsime Matevosyan
Massimo Villari
Chaowei Fang
Andrés Ayala
Tom Kwasnitschka
Subhas C. Nandy
Pekka Kyösti
Oleg Sergiyenko
George Grozev
Raja Naeem Akram
Uday P. Khedker
Changho Lee
Valeriya Chernikova
Ahmed Faeq Hussein
Simone Tanzi
Huiyang Ding
Michael J. Vellekoop
Ming Yuchi
T. Venkatesh
Jeff Gray
Maurizio Rossi
Rulin Huang
Hong-Linh Truong
Anze Mihelic
Bryson R. Payne
Yoon A. Kim
Yusuke Nozaki
Yong Li 0001
Hugh Hong-Tao Liu
Ajit A. Diwan
Masayuki Sanada
Abhishek Kumar 0002
Vasco Pereira
Lin Yang
Pierluigi Pierini
Kazi Mohammed Saidul Huq
Jianli Chen
Jamel Feki
Ousmane Ndiaye
Sandra Verhagen
Muzammil Jusoh
Yanping Li
Chandana Jayampathi Gajanayake
Hmood Al-Dossari
Peter Michael Young
Sakeena Javaid
M. Venkatesulu
Chris Norval
Zhiling Guo
Fatima AlZahra&apos;a Alatraktchi
Mohammad H. Ramezani
Lifeng Yu
Bikash C. Pal
Pål Grønsund
Li Ma 0003
Francis N. Nwebonyi
Zoé Jardon
Sonia Gimenez
Wenwei Yu
Atul K. Singh
Rafiullah Khan
Yifei Ji
Maria Cuevas
Jianping He
Shaohua Chen
Saumya Bhadauria
Bhawna Goyal
Rongxiao He
Kwang-Sub Song
Anas G. Elsafy
Ziyuan Huang
Chuanyue Li
Abdullah Gani
Yiping Wen
Antonio J. B. Bottion
Kai Jia
Bachir Kedjar
Gamal Abdel Azeem
Yueqi Li
Alexi Otrakji
Xiaoyan Hu
Jeff Oduro
Wolfgang Büschel
Petr Ilgner
Eduardo R. Silva
Alberto Vallan
David R. Hendry
Zbigniew Lipinski
Zhiwei Zhu
Geng Peng
Francesco Ciampa
Changjian Fang
Hwasup Lim
In-So Kweon
Pengfei Shao
Carl E. Brown
Deniz Çaliskan
Tim van Emmerik
Jian He
Augusto Sarti
Gang Xiong
Xian-Feng Li
Diego A. Dupleich
Thierry Livache
Yiliang Liu
Heiner Kuhlmann
Hyun-Taek Choi
Chen-Tung Wang
Yaser M. Roshan
David Espalin
Hsiao-Ting Tien
N. Narendra
Jinshuo Su
Bin Fang
Sebastian Boring
Dongmei Jiang
Fabio Favoretto
Juan Wu
Seung-Min Song
Xiaolong Li
Bruce A. Buckingham
Xinzhuang Zhang
Jing-Yu Lin
Manuel Ibarra-Arenado
Rafal Baranowski
Hung-Ming Wang
Wei Chen 0036
Florian Rudolf
Raúl Guzmán-Quirós
Yu Mao
Guohua Zhou
Adrian Hazzard
Takahito Hamanaka
Tatsunosuke Tsuboi
Hedieh Ranjbartabar
Jocelyn Bernard
Sabo Miya Hassan
Vlasios Kasapakis
Fabrizio D&apos;Amico
Mengmeng Cheng
Taylor T. Johnson
Teng Liu
Jorge Querol
Letizia Fragomeni
Gurhan Gunduz
Ali Mazalek
Yue Wang 0007
Sohaira Ahmad
Shixi Yang
Kuiwen Xu
Yoon-Nyun Kim
Baoda Xu
Wenhu Huang
Jia Xu 0001
Fangling Pu
Francesca Uccheddu
Qijie Cai
Jun-Hyuck Im
Naser M. Ahmed
Jaemyoun Lee
Ruihong Ji
Tadashi Suetsugu
Hang Zhang 0006
Kyungyoon Kim
K. Liu
Amol D. Gaidhane
Patricia Alves-Oliveira
Juan M. Corchado
Tianyou Zhang
Mohammed Shaaban Ibraheem
Jacek Dziok
Muhammad Zia Ur Rahman
Jincheng Ren
Patrick Bernhard
Juan C. J. Fernandez
Pauline Vierne
Barbara Loferer
Juan Chen
Xiang Gao
Ali K. Kaviani
Akash Mohan
Goh Wen Shyan
Mangang Xie
José Gerardo V. da Rocha
O. Raz
Xiaoming Chen 0001
James A. Landay
Lena Leprun
Maria Kihl
Florian &apos;Floyd&apos; Mueller
Shengdong Zhao
Nor Aziana Aliteh
Alessandro Salvini
Paul Bucci
Allan J. Walkey
Pernille Bildsoe
Denis Diemert
Iraklis Paraskakis
Weijing Li
Aimin Tang
Zhihao Cai
Xiaoping Lou
Cruz Izu
Francis K. H. Quek
Lukman Audah
Leon Beutl
Javier Martín Abasolo
Jean-Luc Mari
Wenchao Cao
Hanxu Ji
Minzheng Jia
Jacques Kaiser
Youping Huang
Dan Xiao
Roque Calvo
Isaac Abraham
Iza Husna Mohamad Hashim
Wenbin Sun
Mingwei Cao
Maria Lepore
Jongsung Lee
Daniel Buschek
Chuanzhi Fu
Ilyas Ozgur Ekmekci
Xiyou Cheng
Yuzhen Huang
Rafael Cisneros-Magana
Derek T. Otermat
Erikson Hardesty
Leon Bornemann
Sanket M. Rathod
Yunxia Chen
Hamid Mala
Gianluigi Liva
Yingwei Zhu
Tsung-Hsun Hsieh
Yeping Peng
Jia Jun Liang
Miao Pan
Giovanni Acampora
Diego Castro-Hernandez
Jaromír Bastinec
Sonu Gupta
Chang Min Kim
Jing Wang
Wencheng Ni
Emad A. Az-Zo&apos;bi
Pekka Talmola
Xiaowei Wang
Calogero M. Oddo
G. Romanelli
Ignacio Martin-Diaz
Jakub Krzeslowski
Masakazu Takasu
Derek A. Kuebler
F. R. L. Silva
Austen L. Hayes
Helen Lewis
Mohamed Jmaiel
Jinwook Choi
George Luka
Abhishek Parakh
Wei Feng 0011
Xiao Liang 0012
Michael Gallimore
Carlos González-Gutiérrez
Ali Saberi
Dongming Xu
Amin Fehri
Xuefang Lin-Shi
Mohammad Javad Amiri
Zhiliang Bai
Darian M. Onchis
Peter Jung 0001
Li Tzeng
Tongyu Wu
Yikan Liu
Jeihoon Baek
Hirokazu Kato
Florian Kluger
Mengxiang Li
Carolina Fortuna
Jérôme Jouffroy
Abrar Al-Taj
Uimin Choi
Chiachung Chen
Iori Otomo
Peter Mandl 0001
Catalin-Maricel Jureschi
Yu Li 0003
José V. Martí
Muhammad Asif
Victoriya Yurchik
Donghyun Hwang
Ali Gökhan Yavuz
Phuc Chau
Na Du
Kai-Wei Chiang
Jörg Keller 0001
Raimondo Giuliani
D. N. F. Awang Iskandar
Yuihui Deng
Masaru Ohkubo
Rashad A. R. Bantan
Duy Duong Pham
Pascal Bisson
Elijah Blessing Rajsingh
Matthias Busse
Bummo Ahn
Rafael Fernandes Lopes
Dionisio Andújar
Francesco Buonamici
Shunping Chen
Marten Pijl
Liyun Xiang
Muhammad Bashir
Jianjun Liu
Nadjib Aitsaadi
Mohamed Alouzi
Dan Zhang
Denis Kalkofen
Oksana Kulyk
Paulina Delis
Geza Joos
Marlon Walker
Chuanzhi Bai
S. Moorthi
Shunsuke Sugasawara
Wong Chee Onn
Pilar Andres-Maldonado
Sebastian Wallat
Jaume Miret
Shili Chen
Yuji Sato
Michael Laws
John James
María F. Laguna
Neil Smyth
Martin P. Christiansen
Cody J. Phillips
Zhili Wang
Peter Dalsgaard
Jochen Feitsch
Omprakash Kaiwartya
Xiangyong Zhao
Quentin Mourcou
Antonio Leon-Masich
Nele De Schepper
Javier Pérez
Narayan C. Kar
Olga Angelopoulou
Belkacem Saghi
Clinton Fookes
Salvador Sala-Pla
Younseong Song
Ngai-Man Cheung
Wei Wang 0066
Remco Chang
Géry Casiez
Xavier Mateo
Budour Alfawaz
Qiuling Zhu
Devvi Sarwinda
Mehrdad Nojoumian
Héctor Montes
Sun Jie
Simone Gehrer
Andrzej Sierakowski
Chong Shen
Ran Li
Xiang Guo
Bingxia Tang
Nitin Sethi
Xiao-Ping Ouyang 0002
Heyu Zhou
Vitezslav Stranak
Qurat-ul Ain
Ai-Chun Pang
Shahab Zarei
David M. W. Powers
Francesco Argese
Abir Jaafar Hussain
K. Wang
Ignacio Gil
Xuan Hung Mai
Samir Aknine
Akifumi Yamamoto
Xiang Yan
Feng Jiang
Daniel Kade
Tom Botterill
Nishtha Madaan
Evans Owusu
Triloki Nath
Luca Remaggi
Xuejun Li
Mohamed A. Mabrok
Zhiqi Shen
Firman
Sarath Babu
James J. Scire
Huicui Chen
Chunguang Xu
Olavo Belloc
Kazuo Takahata
Ebrahim Momoniat
Toshio Kondo
Yanbin Ma
Justin Marshall
Jason L. Deglint
Mahboub Baccouch
Kazuhiro Takahashi
Toshio Shiomi
Yuling Fang
Yinglong Ma
Tianxin Gao
Maria Jose Jimenez
Sike Ren
Sanghamitra De
Young-Rae Cho
Dewei Gao
Maria Rosaria Del Sorbo
Silke Bartsch
Shunyi Zhao
Clement Roos
Csilla Farkas
S. Chandrakumarmangalam
Swapnoneel Roy
Andrea Vitaletti
Teodor-Florin Fortis
Yongxin Zhu
J. C. Jauregui Correa
Jing Tao
Hubert P. H. Shum
Jizhou Yan
Xingyu Zhou
Francisco Javier de Cos Juez
David Y. Gao
Qian Junlei
Marc-André Pick
Qisong Wang
Songcheol Hong
Sang-Won Lee
Qobad Shafiee
Zili Wang
Pep Lluis Negre Carrasco
Zuping Zhang 0001
Daxiang Cui
Yanpeng Wu
Ana Lucia Faria
Dariusz Kacprzak
Yong Zhao
Hongwei Liu
Jiguang He
Chuanwen Jiang
Albert Hein
Gustav Larsson
Jorge López
Gilda Schirinzi
Julian W. Gardner
Ejaz Ahmed
Paolo Neri
Eileen Hao Yu
Olga Domínguez-Renedo
El-hadi Zahzah
Özgür Kisi
Chengrui Li
Elena Virtej
Rengül Çetin-Atalay
Ivan Sekulic
Yanlin He
Sandrine Mouysset
Enrico Zio
Tsukasa Seya
Shaorong Wang
Rachid El Bansarkhani
Jia Yu
Muhammad Riaz ur Rehman
Yue Tian
Viktor Seib
Lee Yook Heng
Magnus Johansson
Rachel Philip
Ioannis G. Damousis
Sigfredo Fuentes
Guoru Ding
Antonia Mireles Medina
Zhangjing Yang
Shiang-Lin Lin
Marco Bau
Jingmin Xin
Olivia Johnston-Wilder
Petar Popovski
Nicola Dell
M. Robinson Swift
Joachim N. Burghartz
Muttukrishnan Rajarajan
Ilsun You
Kizheppatt Vipin
Wangmeng Zuo
S. Srinivas
Xiao-Xia Guo
Luis Payá
Daniel Kirchhof
John McCallum
Brendan DeBrincat
Paulo Romero Martins Maciel
Zhishen Wu
Narcís Palomeras
Sanjay Lama
Yujuan Sun
Georges Matar
Gregor Dolinar
Xiangyu Wu
Maurice Hoerold
Anna Follmann
Daniel Bachmann
Puvan Arumugam
Greg P. Timms
Hemantha Kodikara Arachchi
Huidong Fan
Aidong Xu
Katja Herzog
Zhiguo Zeng
Yuehe Ge
Yan Yan
Laurent Gerbaud
Tom Fletcher
Ming Gao 0006
Yong Wang 0018
Gandeva B. Satrya
Mariana Mocanu
Jaime Herrán
