:START_ID(Author)	corresponding_author	:END_ID(Article)
Mårten Sjöström	No	18169
Roger Olsson	No	18169
Charalampos Mysirlidis	Yes	18170
Tasos Dagiuklas	No	18170
Ilias Politis	No	18170
Erhan Ekmekcioglu	No	18170
Safak Dogan	No	18170
Stavros A. Kotsopoulos	No	18170
Ningqing Qian	Yes	18171
Iris Heisterklaus	No	18171
Christopher Bulla	No	18171
Mathias Wien	No	18171
Pravin Kumar Rana	Yes	18172
Jalil Taghia	No	18172
Markus Flierl	No	18172
Hideo Saito	Yes	18173
Toshihiro Honda	No	18173
Yusuke Nakayama	No	18173
François de Sorbier	No	18173
Yasir Salih	Yes	18174
Aamir Saeed Malik	No	18174
Desire Sidibé	No	18174
M. T. Simsim	No	18174
Naufal Saad	No	18174
Fabrice Mériaudeau	No	18174
Döne Bugdayci Sansli	Yes	18175
Kemal Ugur	No	18175
Miska M. Hannuksela	No	18175
Moncef Gabbouj	No	18175
Michael Schmeing	Yes	18176
Elmar Krauskopf	No	18176
Xiaoyi Jiang 0001	No	18176
Sebastian Schwarz	Yes	18177
Mårten Sjöström	No	18177
Roger Olsson	No	18177
Hong-Chang Shin	Yes	18178
Gwangsoon Lee	No	18178
Namho Hur	No	18178
Jaka Sodnik	Yes	18179
Andrej Kos	No	18179
Saso Tomazic	No	18179
Olgierd Stankiewicz	Yes	18180
Marek Domanski	No	18180
Krzysztof Wegner	No	18180
Shiori Sugimoto	Yes	18181
Shinya Shimizu	No	18181
Akira Kojima	No	18181
Phil Surman	Yes	18182
Xiao Wei Sun	No	18182
Mohammad Rafiq Swash	Yes	18183
J. C. Fernandez	No	18183
Amar Aggoun	No	18183
O. Abdul Fatah	No	18183
Emmanuel Tsekleves	No	18183
Ioan Tabus	Yes	18184
Pekka Astola	No	18184
Masayuki Tanimoto	Yes	18185
Yafei Xing	Yes	18186
Béatrice Pesquet-Popescu	No	18186
Frédéric Dufaux	No	18186
Haiyue Yuan	Yes	18187
Janko Calic	No	18187
Ahmet M. Kondoz	No	18187
Kaihui Zheng	Yes	18188
Mei Yu 0001	No	18188
Xin Jin	No	18188
Gangyi Jiang	No	18188
Zongju Peng	No	18188
Feng Shao	No	18188
Merwan Achibet	Yes	18189
Maud Marchal	No	18189
Ferran Argelaguet	No	18189
Anatole Lécuyer	No	18189
Ragaad AlTarawneh	Yes	18190
Andreas Griesser	No	18190
Jens Bauer	No	18190
Shah Rukh Humayoun	No	18190
Achim Ebert	No	18190
Panagiotis Apostolellis	Yes	18191
Brennon Bortz	No	18191
Mi Peng	No	18191
Nicholas F. Polys	No	18191
Andy Hoegh	No	18191
Felipe Bacim	Yes	18192
Mahdi Nabiyouni	No	18192
Doug A. Bowman	No	18192
Natalia Bogdan	Yes	18193
Tovi Grossman	No	18193
George W. Fitzmaurice	No	18193
Evren Bozgeyikli	Yes	18194
Lal Bozgeyikli	No	18194
Matthew Clevenger	No	18194
Andrew Raij	No	18194
Redwan Alqasemi	No	18194
Rajiv V. Dubey	No	18194
Gerd Bruder	Yes	18195
Frank Steinicke	No	18195
Andreas Nüchter	No	18195
Marcio Cabral	Yes	18196
Andre Montes	No	18196
Olavo Belloc	No	18196
Rodrigo B. D. Ferraz	No	18196
Fernando Teubl	No	18196
Fabio Doreto	No	18196
Roseli de Deus Lopes	No	18196
Marcelo Knörich Zuffo	No	18196
Miguel Cantu	Yes	18197
Eric Espinoza	No	18197
Rongkai Guo	No	18197
John Quarles	No	18197
Jeffrey Cashion	Yes	18198
Joseph J. LaViola Jr.	No	18198
Salim Chemlal	Yes	18199
Krzysztof J. Rechowicz	No	18199
Mohammad F. Obeid	No	18199
Frederic D. McKenzie	No	18199
Morgan Le Chénéchal	Yes	18200
Maud Marchal	No	18200
Bruno Arnaldi	No	18200
Isaac Cho	Yes	18201
Jialei Li	No	18201
Zachary Wartell	No	18201
Jose L. Dorado	Yes	18202
Pablo A. Figueroa	No	18202
Sebastian Freitag	Yes	18203
Dominik Rausch	No	18203
Torsten W. Kuhlen	No	18203
Sascha Gebhardt	Yes	18204
Sebastian Pick	No	18204
Thomas Oster	No	18204
Bernd Hentschel 0001	No	18204
Torsten W. Kuhlen	No	18204
Jooyeun Ham	Yes	18205
Jonggi Hong	No	18205
Youngkyoon Jang	No	18205
Seung Hwan Ko	No	18205
Woontack Woo	No	18205
Nina Thornemann Hansen	Yes	18206
Kasper Hald	No	18206
Rasmus Stenholt	No	18206
Diogo Henriques	Yes	18207
Daniel Mendes	No	18207
Pedro B. Pascoal	No	18207
Isabel Trancoso	No	18207
Alfredo Ferreira	No	18207
Paul Issartel	Yes	18208
Florimond Guéniat	No	18208
Mehdi Ammi	No	18208
Yuta Itoh 0001	Yes	18209
Gudrun Klinker	No	18209
Jacek Jankowski	Yes	18210
Thomas Hulin	No	18210
Martin Hachet	No	18210
Hernandi Krammes	Yes	18211
Marcio M. Silva	No	18211
Theodoro Mota	No	18211
Matheus T. Tura	No	18211
Anderson Maciel	No	18211
Luciana Porcher Nedel	No	18211
Paul Lubos	Yes	18212
Rüdiger Beimler	No	18212
Markus Lammers	No	18212
Frank Steinicke	No	18212
Paul Lubos	Yes	18213
Gerd Bruder	No	18213
Frank Steinicke	No	18213
Jacob B. Madsen	Yes	18214
Rasmus Stenholt	No	18214
Kyla A. McMullen	Yes	18215
Gregory H. Wakefield	No	18215
Daniel Mendes	Yes	18216
Fernando Fonseca	No	18216
Bruno Araújo	No	18216
Alfredo Ferreira	No	18216
Joaquim A. Jorge	No	18216
Daniel Mestre	Yes	18217
Vincent Perrot	No	18217
Michael Morehead	Yes	18218
Quinn Jones	No	18218
Jared Blatt	No	18218
Paul Holcomb	No	18218
Jürgen P. Schultz	No	18218
Thomas A. DeFanti	No	18218
Mark H. Ellisman	No	18218
Gianfranco Doretto	No	18218
George A. Spirou	No	18218
Timothy B. Morgan	Yes	18219
Diana Jarrell	No	18219
Judy M. Vance	No	18219
Ahmed E. Mostafa	Yes	18220
Ehud Sharlin	No	18220
Mario Costa Sousa	No	18220
Mahdi Nabiyouni	Yes	18221
Bireswar Laha	No	18221
Doug A. Bowman	No	18221
Takuto Nakamura	Yes	18222
Narihiro Nishimura	No	18222
Takashi Asahi	No	18222
Genko Oyama	No	18222
Michi Sato	No	18222
Hiroyuki Kajimoto	No	18222
Thomas Nescher	Yes	18223
Ying-Yin Huang	No	18223
Andreas M. Kunz	No	18223
F. Daniel Nicolalde	Yes	18224
Vito Freese	No	18224
Kevin Ponto	No	18224
Ross Tredinnick	No	18224
Megan Kinneberg	No	18224
Niels Christian Nilsson	Yes	18225
Stefania Serafin	No	18225
Rolf Nordahl	No	18225
Benjamin Nuernberger	Yes	18226
Steffen Gauglitz	No	18226
Tobias Höllerer	No	18226
Matthew Turk	No	18226
Seungjae Oh	Yes	18227
Heejin Kim	No	18227
Min K. Chung	No	18227
Victor Adriel de J. Oliveira	Yes	18228
Anderson Maciel	No	18228
Mai Otsuki	Yes	18229
Asako Kimura	No	18229
Fumihisa Shibata	No	18229
Hideyuki Tamura	No	18229
Dhaval Parmar	Yes	18230
Jeffrey W. Bertrand	No	18230
Blair Shannon	No	18230
Sabarish V. Babu	No	18230
Kapil Chalil Madathil	No	18230
Melissa Zelaya	No	18230
Tianwei Wang	No	18230
John Wagner	No	18230
Kristin Frady	No	18230
Anand K. Gramopadhye	No	18230
Sebastian Pick	Yes	18231
Andrea Bönsch	No	18231
Irene Tedjo-Palczynski	No	18231
Bernd Hentschel 0001	No	18231
Torsten W. Kuhlen	No	18231
Mores Prachyabrued	Yes	18232
Christoph W. Borst	No	18232
Mikel Sagardia	Yes	18233
Theodoros Stouraitis	No	18233
João Lopes e Silva	No	18233
Leïla Schemali	Yes	18234
Elmar Eisemann	No	18234
Teddy Seyed	Yes	18235
Francisco Marinho Rodrigues	No	18235
Frank Maurer	No	18235
Anthony Tang 0001	No	18235
Adalberto Lafcadio Simeone	Yes	18236
Eduardo Velloso	No	18236
Jason Alexander	No	18236
Hans Gellersen	No	18236
Yuuki Ueba	Yes	18237
Nobuchika Sakata	No	18237
Shogo Nishida	No	18237
Manuel Veit	Yes	18238
Antonio Capobianco	No	18238
Andy Wilson	Yes	18239
Flynn Wolf	Yes	18240
Philip Feldman	No	18240
Ravi Kuber	No	18240
Kimberly Zeitz	Yes	18241
Rebecca Zeitz	No	18241
Congwu Tao	No	18241
Nicholas F. Polys	No	18241
Anita Alicante	Yes	18242
Massimo Benerecetti	No	18242
Anna Corazza	No	18242
Stefano Silvestri	No	18242
Flora Amato	Yes	18243
Annibale Elia	No	18243
Alessandro Maisto	No	18243
Antonino Mazzeo	No	18243
Serena Pelosi	No	18243
Flora Amato	Yes	18244
Francesco Moscato 0001	No	18244
Mario Barbareschi	Yes	18245
Alessandra De Benedictis	No	18245
Antonino Mazzeo	No	18245
Antonino Vespoli	No	18245
Yang Bo	Yes	18246
Chunhe Xia	No	18246
Yang Luo	No	18246
Qing Tang	No	18246
Mengru Cai	Yes	18247
Zhendong Wu	No	18247
Jianwu Zhang	No	18247
Hongli Chen	Yes	18248
Zhaohua Huang	No	18248
Yang Chen	Yes	18249
You Lin	No	18249
Hongli Chen	Yes	18250
Shanguo Lv	No	18250
Weiqi Chen	Yes	18251
Kang Liu 0011	No	18251
Lijun Su	No	18251
Mei Liu	No	18251
Zhifeng Hao	No	18251
Yong Hu	No	18251
Xiangzhou Zhang	No	18251
Huajun Chen	Yes	18252
Hang Yang	No	18252
Aidong Xu	No	18252
Cai Yuan	No	18252
Zijing Cheng	Yes	18253
Lei He	No	18253
Jingling Zhao	No	18253
Kai Lin	No	18253
Baojiang Cui	No	18253
Baojiang Cui	Yes	18254
Baolian Long	No	18254
Tingting Hou	No	18254
Daniela D&apos;Auria	Yes	18255
Dario Di Mauro	No	18255
Davide Maria Calandra	No	18255
Francesco Cutugno	No	18255
Feng Dan	Yes	18256
Yajie Ma	No	18256
Fengxing Zhou	No	18256
Shaowu Lu	No	18256
Fuqiang Di	Yes	18257
Minqing Zhang	No	18257
Jia Liu	No	18257
Yuxin Ding	Yes	18258
Wei Dai	No	18258
Yibin Zhang	No	18258
Chenglong Xue	No	18258
Christian Esposito	Yes	18259
Massimo Ficco	No	18259
Francesco Palmieri	No	18259
Vincenzo Loia	No	18259
Roy Fisher	Yes	18260
Gerhard P. Hancke 0002	No	18260
Ugo Gentile	Yes	18261
Stefano Marrone	No	18261
Nicola Mazzocca	No	18261
Roberto Nardone	No	18261
Xiaoli Gong	Yes	18262
Qi Du	No	18262
Xu Li	No	18262
Jin Zhang 0003	No	18262
Ye Lu	No	18262
Yusuke Gotoh	Yes	18263
Akihiro Kimura	No	18263
Tomasz Hachaj	Yes	18264
Marek R. Ogiela	No	18264
Chamseddine Hamdeni	Yes	18265
Tarek Hamrouni	No	18265
Faouzi Ben Charrada	No	18265
Yanyan Han	Yes	18266
Wencai He	No	18266
Shuai Ji	No	18266
Qing Luo	No	18266
Yongle Hao	Yes	18267
Yizhen Jia	No	18267
Baojiang Cui	No	18267
Wei Xin	No	18267
Dehu Meng	No	18267
Yongle Hao	Yes	18268
Hongliang Liang	No	18268
Daijie Zhang	No	18268
Qian Zhao	No	18268
Baojiang Cui	No	18268
Yueshun He	Yes	18269
Wei Zhang	No	18269
Nan Jiang	No	18269
Xiaoyan Luo	No	18269
Yueshun He	Yes	18270
Wei Zhang	No	18270
Nan Jiang	No	18270
Xiaoyan Luo	No	18270
Yong Hu	Yes	18271
Kang Liu 0011	No	18271
Bin Feng	No	18271
Lijun Su	No	18271
Xiangzhou Zhang	No	18271
Weiqi Chen	No	18271
Yuran Zeng	No	18271
Jian Huang	Yes	18272
Chunwei Liu	No	18272
Jinhui Qie	No	18272
Yoshimasa Ishi	Yes	18273
Tomoya Kawakami	No	18273
Tomoki Yoshihisa	No	18273
Yuuichi Teranishi	No	18273
Haifeng Jin	Yes	18274
Baojiang Cui	No	18274
Jianxin Wang	No	18274
Yang Jing	Yes	18275
Zeng Hui	No	18275
Huang Jiangping	No	18275
Zhengjun Jing	Yes	18276
Guoping Jiang	No	18276
Chunsheng Gu	No	18276
Tomoya Kawakami	Yes	18277
Yoshimasa Ishi	No	18277
Tomoki Yoshihisa	No	18277
Yuuichi Teranishi	No	18277
Lishan Ke	Yes	18278
Zhiqiang Lin	No	18278
Li-Xia Lei	Yes	18279
Yuejin Zhang	No	18279
Li-Xia Lei	Yes	18280
Yuejin Zhang	No	18280
Hui Li	Yes	18281
Xin Lu	No	18281
Qingcheng Li	Yes	18282
Ye Lu	No	18282
Xiaoli Gong	No	18282
Jin Zhang 0003	No	18282
Ran Li	Yes	18283
Qingqing Liu	No	18283
Mingqiang Wang	No	18283
Xianglin We	No	18283
Xiaobing Liang	Yes	18284
Yingjie Lv	No	18284
Bing Zhao	No	18284
Ying Liu	No	18284
Zhiqiang Sun	No	18284
Wei Cen	No	18284
Bin Liang	Yes	18285
Zhendong Wu	No	18285
Linyou	No	18285
Jingliang Liao	Yes	18286
Yiqiao Cai	No	18286
Yonghong Chen	No	18286
Tian Wang 0001	No	18286
Hui Tian 0002	No	18286
Yanxiang Ling	Yes	18287
Qing Liao	No	18287
Xiaolong Liu 0003	Yes	18288
Qiang Wei	No	18288
Ziwei Ye	No	18288
Xiang Lu	Yes	18289
Jianxun Liu	No	18289
Huixia Luo	Yes	18290
Guidong Zhang	No	18290
Yongjun Shen	No	18290
Jialin Hu	No	18290
ShanGuo Lv	Yes	18291
YiQin Cao	No	18291
Shanguo Lv	Yes	18292
Hongli Chen	No	18292
Jie Ma	Yes	18293
Haiyang Yu	No	18293
Xiaoli Gong	No	18293
Xiaoyu Zhang	No	18293
Jorge Miguel	Yes	18294
Santi Caballé	No	18294
Fatos Xhafa	No	18294
Josep Prieto	No	18294
Leonard Barolli	No	18294
Aniello Minutolo	Yes	18295
Angelo Esposito	No	18295
Mario Ciampi	No	18295
Massimo Esposito	No	18295
G. Cassetti	No	18295
Lequn Mo	Yes	18296
Fuyong Lin	No	18296
Philip Moore	Yes	18297
Tarik Qassem	No	18297
Fatos Xhafa	No	18297
Lidia Ogiela	Yes	18298
Marek R. Ogiela	No	18298
Marek R. Ogiela	Yes	18299
Lidia Ogiela	No	18299
Urszula Ogiela	No	18299
Ping Pan	Yes	18300
Xinyue Mao	No	18300
Ping Yang	No	18300
Huiling Zhou	No	18300
Puhan Zhang	Yes	18301
Jianxiong Wu	No	18301
Wang Xin	No	18301
Zehui Wu	No	18301
Tarik Qassem	Yes	18302
George Tadros	No	18302
Philip Moore	No	18302
Fatos Xhafa	No	18302
Li Qiang	Yes	18303
Wenan Zhou	No	18303
Baojiang Cui	No	18303
Liu Na	No	18303
Pietro Ruiu	Yes	18304
Olivier Terzo	No	18304
Giuseppe Carlino	No	18304
Rossella Prandi	No	18304
Alberto Falzone	No	18304
Paolo Maggi	No	18304
Livia Torterolo	No	18304
Enrico Usai	No	18304
Gianpaolo Perego	No	18304
Shuai Shao	Yes	18305
Guowei Dong	No	18305
Tao Guo	No	18305
Tianchang Tang	No	18305
Chenjie Shi	No	18305
Xi Shi	Yes	18306
Mario Sicuranza	Yes	18307
Mario Ciampi	No	18307
Bo Song	Yes	18308
Guoping Jiang	No	18308
Yurong Song	No	18308
Yonglin Sun	Yes	18309
Yongjun Wang	No	18309
Xiaobin Wang	No	18309
Yuzo Taenaka	Yes	18310
Masaki Tagawa	No	18310
Kazuya Tsukamoto	No	18310
Xiaoqing Tan	Yes	18311
Xiaoqian Zhang	No	18311
Cui Liang	No	18311
Miroslaw Trzupek	Yes	18312
Marek R. Ogiela	No	18312
Cristiana Voicu	Yes	18313
Florin Pop	No	18313
Ciprian Dobre	No	18313
Fatos Xhafa	No	18313
Cheng Wang	Yes	18314
Zhixiao Lin	No	18314
Fangsheng Guotang	No	18314
Lixiao Zheng	No	18314
Zhigang Zhu	No	18314
Yuan Wang	Yes	18315
Yongjun Wang	No	18315
Jing Liu	No	18315
Zhijian Huang	No	18315
Chang-Ji Wang	Yes	18316
Xi-Lei Xu	No	18316
Dong-Yuan Shi	No	18316
Wen-Long Lin	No	18316
Wei Zhang	Yes	18317
Wei Zhang	Yes	18318
Xianglin Wei	Yes	18319
Jianhua Fan	No	18319
Ming Chen 0003	No	18319
Guomin Zhang	No	18319
Guo-Heng Wei	Yes	18320
Huan-Guo Zhang	No	18320
Zheng Li	No	18320
Zhengrong Wu	Yes	18321
Aidong Xu	No	18321
Tao Zhang	No	18321
Chuanlin Chen	No	18321
Ling-Ling Xia	Yes	18322
Guoping Jiang	No	18322
Bo Song	No	18322
Guan-Hua Zhu	No	18322
Qinshu Xiao	Yes	18323
Wenan Zhou	No	18323
Baojiang Cui	No	18323
Lingrong Li	No	18323
Qiu Xiaona	Yes	18324
Liao Qing	No	18324
Xue Qiu	Yes	18325
Qiong Jia	No	18325
Shuguang Wang	No	18325
Chunhe Xia	No	18325
Liangshuang Lv	No	18325
Hongyang Yan	Yes	18326
Xuan Li	No	18326
Jin Li 0002	No	18326
Jun Yang	Yes	18327
Zheli Liu	No	18327
Chunfu Jia	No	18327
Kai Lin	No	18327
Zijing Cheng	No	18327
Hang Yang	Yes	18328
Aidong Xu	No	18328
Huajun Chen	No	18328
Cai Yuan	No	18328
Jing Yang	Yes	18329
Qi Zhu	No	18329
Haizhou Xu	No	18329
Hang Yang	Yes	18330
Fuzheng Zhang	No	18330
Aidong Xu	No	18330
Cai Yuan	No	18330
Chuanlin Chen	No	18330
Chengxu Ye	Yes	18331
Ping Yang	No	18331
Shaopeng Liu	No	18331
Wang Ying	Yes	18332
Li Yong-Fei	Yes	18333
Tian Li-Qin	No	18333
Jia Yu	Yes	18334
Xiang-Zhan Yu	Yes	18335
Haining Yu	No	18335
Binbin Yu	Yes	18336
Jianwu Zhang	No	18336
Zhendong Wu	No	18336
Hui Zeng	Yes	18337
Jun Wang	No	18337
Tao Wan	No	18337
Hui Zeng	Yes	18338
Liyan Xiong	No	18338
Jianjun Chen	No	18338
Guomin Zhang	Yes	18339
Chao Hu	No	18339
Na Wang	No	18339
Xianglin Wei	No	18339
Chang-you Xing	No	18339
Xiaoqian Zhang	Yes	18340
Xiaoqing Tan	No	18340
Cui Liang	No	18340
Qiu-Yu Zhang	Yes	18341
Peng-Fei Xing	No	18341
Yi-Bo Huang	No	18341
Rui-Hong Dong	No	18341
Zhong-Ping Yang	No	18341
Jianhong Zhang	Yes	18342
Weina Zeng	No	18342
Gansen Zhao	Yes	18343
Libo Li	No	18343
Zijing Li	No	18343
Qiaoying Lin	No	18343
Gansen Zhao	Yes	18344
Qiaoying Lin	No	18344
Libo Li	No	18344
Zijing Li	No	18344
Bing Zhao	Yes	18345
Ziyue Wang	No	18345
Baojiang Cui	No	18345
Xiaobing Liang	No	18345
Jingling Zhao	Yes	18346
Huiyun Zhang	No	18346
Baojiang Cui	No	18346
Ping Zhen	Yes	18347
Geng Zhao	No	18347
Lequan Min	No	18347
Xiaodong Li	No	18347
Xiaoyi Zhou	Yes	18348
Jixin Ma	No	18348
Wencai Du	No	18348
Yihong Li	No	18348
Dan Zou	Yes	18349
Yan Mei	No	18349
Dan Zou	Yes	18350
Yuejin Zhang	No	18350
Samad Ali	Yes	18351
Amin Ghazanfari	No	18351
Nandana Rajatheva	No	18351
Matti Latva-aho	No	18351
Ramez Askar	Yes	18352
Nidal Zarifeh	No	18352
Benjamin Schubert	No	18352
Wilhelm Keusgen	No	18352
Thomas Kaiser	No	18352
Erdem Bala	Yes	18353
Leonid Kazakevich	No	18353
Rui Yang 0001	No	18353
Zdenek Becvar	Yes	18354
Pavel Mach	No	18354
Emilio Calvanese Strinati	No	18354
Alister G. Burr	Yes	18355
Dong Fang	No	18355
Luisa Caeiro	Yes	18356
Filipe D. Cardoso	No	18356
Luís M. Correia	No	18356
Zheng Chang	Yes	18357
Jie Gong	No	18357
Tapani Ristaniemi	No	18357
Sheng Zhou	No	18357
Zhisheng Niu	No	18357
Yu Chen 0006	Yes	18358
Izzat Darwazeh	No	18358
José Costa-Requena	Yes	18359
Raimo Kantola	No	18359
Aaron Yi Ding	No	18359
Jukka Manner	No	18359
Yanhe Liu	No	18359
Sasu Tarkoma	No	18359
Claudio Ferreira Dias	Yes	18360
Gabriel Fernando Pivaro	No	18360
Gustavo Fraidenraich	No	18360
Arman Farhang	Yes	18361
Nicola Marchetti	No	18361
Fabrício L. Figueiredo	No	18361
Joao Paulo Miranda	No	18361
Gábor Fodor	Yes	18362
Piergiuseppe Di Marco	No	18362
Miklós Telek	No	18362
Eric Galloix	Yes	18363
Ioannis Giannoulakis	Yes	18364
Emmanouil Kafetzakis	No	18364
George Xylouris	No	18364
George Gardikis	No	18364
Anastasios Kourtis	No	18364
Karina Mabell Gomez	Yes	18365
Leonardo Goratti	No	18365
Fabrizio Granelli	No	18365
Tinku Rasheed	No	18365
Leonardo Goratti	Yes	18366
Stefano Savazzi	No	18366
Ali Parichehreh	No	18366
Umberto Spagnolini	No	18366
Riccardo Guerzoni	Yes	18367
Riccardo Trivisonno	No	18367
David Soldani	No	18367
Ying He 0011	Yes	18368
Eryk Dutkiewicz	No	18368
Gengfa Fang	No	18368
Markus Mueck	No	18368
Marjo Heikkilä	Yes	18369
Tero Kippola	No	18369
Piritta Kärsämä	No	18369
Asko Nykänen	No	18369
Pekka Tuuttila	No	18369
Marja Matinmikko	No	18369
Michail Katsigiannis	Yes	18370
Michail Katsigiannis	Yes	18371
Arturo Basaure	No	18371
Marja Matinmikko	No	18371
Johanna Ketonen	Yes	18372
Xiaojia Lu	No	18372
Markku J. Juntti	No	18372
Petri Komulainen	Yes	18373
Antti Tölli	No	18373
Eeva Lähetkangas	Yes	18374
Kari Pajukoski	No	18374
Jaakko Vihriälä	No	18374
Esa Tiirola	No	18374
Toni Levanen	Yes	18375
Juho Pirskanen	No	18375
Mikko Valkama	No	18375
Zexian Li	Yes	18376
Martti Moisio	No	18376
Mikko A. Uusitalo	No	18376
Petteri Lundén	No	18376
Carl Wijting	No	18376
Fernando Sanchez-Moya	No	18376
Ali Yaver	No	18376
Venkatkumar Venkatasubramanian	No	18376
Esko Luttinen	Yes	18377
Marja Matinmikko	No	18377
Petri Ahokangas	No	18377
Marcos D. Katz	No	18377
Seppo Yrjölä	No	18377
Esko Luttinen	Yes	18378
Marja Matinmikko	No	18378
Marcos D. Katz	No	18378
Matthieu De Mari	Yes	18379
Emilio Calvanese Strinati	No	18379
Mérouane Debbah	No	18379
Zdenek Becvar	No	18379
Alexander McBride	Yes	18380
Burim Derveni	No	18380
Jeffrey Proko	No	18380
Pekka Kamsula	No	18380
Helal Chowdhury	No	18380
Tuomo Hänninen	No	18380
Juha-Pekka Mäkelä	No	18380
Marcos D. Katz	No	18380
Mina Mikhael	Yes	18381
Barend van Liempd	No	18381
Jan Craninckx	No	18381
Rafik Guindi	No	18381
Björn Debaillie	No	18381
Miia Mustonen	Yes	18382
Marja Matinmikko	No	18382
Dennis Roberson	No	18382
Seppo Yrjölä	No	18382
Keivan Navaie	Yes	18383
Tuan Anh Le	No	18383
Zhu Wen	Yes	18384
Hongwei Kong	No	18384
Francesco Pantisano	Yes	18385
Mehdi Bennis	No	18385
Walid Saad	No	18385
Mérouane Debbah	No	18385
Ján Pastircák	Yes	18386
Lukás Sendrei	No	18386
Stanislav Marchevsky	No	18386
Juraj Gazda	No	18386
Pekka Pirinen	Yes	18387
Petar Popovski	Yes	18388
Antti Roivainen	Yes	18389
Veikko Hovinen	No	18389
Juha Meinilä	No	18389
Nuutti Tervo	No	18389
Marko Sonkki	No	18389
Claudio Dias	No	18389
Harri Saarnisaari	Yes	18390
José Manuel Sánchez-Vílchez	Yes	18391
Imen Grida Ben Yahia	No	18391
Noël Crespi	No	18391
Tinku Rasheed	No	18391
Domenico Siracusa	No	18391
Tachporn Sanguanpuak	Yes	18392
Nandana Rajatheva	No	18392
Matti Latva-aho	No	18392
Luca Sanguinetti	Yes	18393
Aris L. Moustakas	No	18393
Mérouane Debbah	No	18393
Yutao Sui	Yes	18394
Ismail Güvenç	No	18394
Tommy Svensson	No	18394
Attaphongse Taparugssanagorn	Yes	18395
Kenta Umebayashi	No	18395
Janne J. Lehtomäki	No	18395
Carlos A. Pomalaza-Raez	No	18395
Nuutti Tervo	Yes	18396
Claudio Dias	No	18396
Veikko Hovinen	No	18396
Marko Sonkki	No	18396
Antti Roivainen	No	18396
Juha Meinilä	No	18396
Matti Latva-aho	No	18396
Terje Tjelta	Yes	18397
Geir Millstein	No	18397
Ole Grøndalen	No	18397
Olav N. Østerbø	No	18397
Per H. Lehne	No	18397
Patrick Waldemar	No	18397
Pål Grønsund	No	18397
Kashif Mahmood	No	18397
Håkon Lønsethagen	No	18397
Kenta Umebayashi	Yes	18398
Samuli Tiiro	No	18398
Janne J. Lehtomäki	No	18398
Richard J. Weiler	Yes	18399
Wilhelm Keusgen	No	18399
Ilario Filippini	No	18399
Antonio Capone	No	18399
Tongyang Xu	Yes	18400
Izzat Darwazeh	No	18400
Seppo Yrjölä	Yes	18401
Petri Ahokangas	No	18401
Marja Matinmikko	No	18401
Pekka Talmola	No	18401
Qiyang Zhao	Yes	18402
David Grace	No	18402
Miaomiao Bai	Yes	18403
Yali Guo	No	18403
Liming Wang	No	18403
Hadj Ahmed Bouarara	Yes	18404
Amine Rahmani	No	18404
Reda Mohamed Hamou	No	18404
Abdelmalek Amine	No	18404
Xiuxia Chen	Yes	18405
Wenqian Shang	No	18405
Minyong Shi	No	18405
Ying Li	No	18405
Chang-Woo Cho	Yes	18406
Chung-Pyo Hong	No	18406
Jin-Chun Piao	No	18406
Yeong-Kyu Lim	No	18406
Shin-Dug Kim	No	18406
Yuping Dong	Yes	18407
C. Hwa Chang	No	18407
Shuo Feng	Yes	18408
Xueqiang Zheng	No	18408
Ran Liu	No	18408
Juan Chen	No	18408
Suqin Xu	No	18408
Linyuan Zhang	No	18408
Ruiling Gao	Yes	18409
Chorng Hwa Chang	No	18409
Li Gao	Yes	18410
Ruimin Hu	No	18410
Yuhong Yang	No	18410
Emanuel S. Grant	Yes	18411
Kaden K. Daley	No	18411
Lin Guo	Yes	18412
Qinke Peng	No	18412
Yan Han	Yes	18413
Roger Y. Lee	No	18413
Sujie He	Yes	18414
Chunlin Li	No	18414
Jun Hong 0008	Yes	18415
Tao Wen	No	18415
Quan Gu	No	18415
Gang Sheng	No	18415
Jie Hua	Yes	18416
Lingyun Zhou	No	18416
Chang Chen	No	18416
Lin Jiang	No	18416
Qi Huang	Yes	18417
Jing Zhou	No	18417
Lei Shi	No	18417
Wei Yan	No	18417
Che-Lun Hung	Yes	18418
Hsiao-Hsi Wang	No	18418
Li Jiang	Yes	18419
Xiaobing Sun	No	18419
Yun Li	No	18419
Xiangyue Liu	No	18419
Dongxu Jin	Yes	18420
JooSeok Song	No	18420
Edson B. Santos Junior	Yes	18421
Marcelo G. Manzato	No	18421
Rudinei Goularte	No	18421
Ashwin Kumar T. K	Yes	18422
Jongyeop Kim	No	18422
K. M. George	No	18422
Nohpill Park	No	18422
Yin Kang	Yes	18423
Lina Zhou	No	18423
Dongsong Zhang	No	18423
Taher Khadhraoui	Yes	18424
Faouzi Benzarti	No	18424
Hamid Amiri	No	18424
JaeHyu Kim	Yes	18425
JooSeok Song	No	18425
Sachin Kumar	Yes	18426
Saibal K. Pal	No	18426
Huan Li	Yes	18427
Guoliang Li	Yes	18428
Xiaoguang Gao	No	18428
Ruohai Di	No	18428
Lingli Li	Yes	18429
Falin Liu	No	18429
Guang Yang	No	18429
Haoyu Wang	No	18429
Shuaipeng Li	Yes	18430
Geng Peng	No	18430
Jiyuan Wang	No	18430
Dongchen Li	Yes	18431
Xiantao Zhang	No	18431
Xihong Wu	No	18431
Yezhen Liang	Yes	18432
