:START_ID(Author)	:END_ID(Article)
Dimitrios C. Zografopoulos	5873
Gobindbir Singh	17254
Jianwu Wang	18536
Haiyan Guo	15215
William Rhett Davis	16287
Aidin Razavi	15263
Hui Wang 0022	9487
Tom A. Rodden	12610
Angela Barriga	46
Yunhe Wang	4768
Xiaojun Cao	6450
Won-Seok Kang	15177
Xue-Jun Li	4769
Rabih Maamary	1854
Baolian Long	5415
Jie Gao	19585
Mohamed Hamza Ibrahim	13751
Wanchun Dou	10866
Yusuke Nishizawa	9189
Jorge Oliva-Sanchez	11410
Tianxin Gao	22
Young Ho Lee	10055
Yang Yang 0006	10535
Qizhen Wang	3397
Zhaohui Gao	9549
Eugenio Jiménez	2971
Caspar Ryan	7216
Daiming Qu	18855
XuTao Yu	4337
Víctor Canalejas-Tejero	15672
Wenchao Meng	18443
Jialing He	3400
Hongbin Chang	3502
Hsin-Yi Lai	6128
André de Oliveira Bueno	8076
Yusuf Al-Turki	1073
Nima Ghanbari	17369
Sanghai Guan	14679
Roberto Giral	5142
Maria Krotsiani	18279
Dipanwita Dasgupta	249
En Cheng	12641
Sofiane Ahmed Ali	8055
Mohamed Mamdouh M. Ali	1928
Rui Yu	11313
Yanni Zou	4303
Néstor Thome	9908
Tomi Roinila	12486
Nam Sung Kim	17692
Ali Caglayan	14945
Dharmendra Sharma	2645
Tadayoshi Aoyama	11373
Xiaoqing Gu	5348
Y. Lu	9835
Carlos J. Bernardos	12797
Lei Song	19673
Asif Chalanga	10219
Trong-Nguyen Nguyen	1291
Roshaan S. Arvind	17015
Yash Pungaliya	13661
Francesco Giacinto Lavacca	13479
Dragana Bajovic	9343
John Hong	19210
Maximilian J. Wang	8647
Isao Sugaya	12733
Indrajit Chakrabarti	10403
Jiayin Lin	13532
Mario Alonzo	8138
Yulong Gao	5392
Kannan Srinathan	13393
Aditya Vishwanath	190
Gianni D&apos;Angelo	7849
Hongkai Jiang	8579
Nuno Jardim Nunes	16943
Seishi Ninomiya	9528
Dmitry P. Nikolaev	6986
Fernando Vidal-Verdú	1122
Marc Antonini	4891
Jian Huang	9859
Yi Liu 0015	9731
Yoon-Cheul Jeung	5789
Melinos Averkiou	11726
Dongxu Zhao	14018
Min Wu 0002	17552
Xiaoguang Wang	14315
Marcel Busch	14713
Yi Tang 0005	10082
Horst Wildenauer	1847
Kwok-Yan Lam	8898
Qiang Shen 0001	19218
Niklas Unverricht	9147
Xiaoyi Pan	15740
Kevin Bouchard	13808
Tali Kaufman	14193
Robert Sheehan	14001
Khulood Hussein	17411
Hiromu Sekiguchi	19893
Antoni Burguera	16448
Chung-Ting Tsai	14025
Gangman Yi	14943
Toan Dinh	12113
Ji Young Lee	11853
Chun-Hsing Li	2558
Tim Wilkin	5074
Xun Zhang	1015
Jeroen Lammertyn	15442
Jia Wu	5296
Sitthisak Kiratipongvoot	2396
Juan Antonio Gómez Galán	11361
Ge Ren	10816
Vinzenz Bargsten	7924
Lucas Guardalben	7370
Shreesha Rao D. S	13791
Yohan Dupuis	11939
Tim Menzies	14066
Jared Blatt	18416
Gihan Dias	16870
Hayato Kono	9998
Lan Xiao	4272
William Guo	15050
Tomonori Sadamoto	5757
Myung Chan Gye	6856
Hongru Tang	1636
Shafiq Ahmad	9127
Hongli He	19102
Antonio J. Jara	6313
Jiexin Lai	10932
Justin Ceh	17677
María Teresa Arredondo	1508
Hyeong-Gon Jo	14985
Nélia Alberto	2180
Jonathan Arnold	19191
Minhwan Kim	9346
Alessandra Mileo	5765
Pallavi Mohan	5735
Swagato Chakraborty	18177
Khulood Hussein	2823
Matthieu De Mari	4838
Qingwei Zhu	10566
Yiping Yang	10115
Marc G. Bellemare	15106
Apostolos Axenopoulos	12411
Michael A. Terry	15754
Sujata Sinha	6683
Jingxin Dong	12863
John Tower	15880
David Girbau	16058
Wen Chen 0004	7608
B. K. Bhatta	14727
Laura Arjona	5109
You Wang	6857
Cristina Portalés	2287
Deborah Maxwell	16686
Tony M. Yen	5169
Sunhwa Jung	12433
Karina Lebel	7604
Jianqiang Wang	18479
Yaodong Zhang	18037
Kannappan Palaniappan	7327
Siobhan Magee	18642
Alfredo D&apos;Elia	836
Ali Gholipour	14667
Alexei V. Paramonov	7910
Jamal Sulieman Kosha	629
Sungsoo Kim	16063
Glenn Ergeerts	5537
Vadim M. Agafonov	7685
Hossam Ali	17975
Changryoul Choi	16107
Evgeniy Yablokov	11414
Rosemberg Silva	12342
Yusuke Hirota	2404
Susmita Das	2032
Philipp Leitner	756
Naganjaneyulu Satuluri	705
Yulin Zhao	1386
Cunlong Li	3009
Fangliao Yang	6002
Taufik Abrão	8577
Xinghui Dong	14753
Aniello Murano	16815
Riccardo Bonetto	843
Hyowon Ha	12689
Qun Zhu	10460
Ling Jian	9666
Arash Kiyoumarsi	14978
Mi Jeong Kim	9413
Hen-Ming Wu	5341
Yoshihiro Irokawa	10038
Maurizio Naldi	15911
Elisabeth Hoppe	3588
Mohamed A. Alrshah	10346
Ibrahim Omara	9845
Xiongfei Wang	18028
Gaddi Blumrosen	4024
Raynor Vliegendhart	398
Soile Passoja	1443
Hongseok Kim	9814
Ali Sunyaev	4980
Jayeeta Basu	3436
Angus Robert MacKenzie	1270
Miroslav Fikar	8842
Yunjing An	9119
Dun Wang	1645
Ryoma Tabata	11147
Cui Huang	13854
Gil Francopoulo	5723
Amin Faez	15918
Fikadu T. Dagefu	18331
Elhoussin Elbouchikhi	37
Torsten Pfützenreuter	14908
Bingfang Wu	3181
Ioan Petri	6213
Jakub Cegan	9351
Maherizo Andrianarison	15644
Lingyu Duan	9605
Zoltán Finta	9673
Kiyoshi Ohishi	8421
Andrew Westwood	11543
Hyungjin Kim	14358
Mario A. Gonzalez	18059
Sunhwa Jung	14485
Yan-Yan Hou	2856
Erik Aguirre	9823
Shrivijay B. Phadke	14770
Mansi Peer	13910
Mara Dionisio	1721
Hiroyuki Iizuka	6660
Guoqing Liu	6435
Norihiro Tsujioka	10079
Norinsan Kamil Othman	10610
Thomas O. Olwal	2911
Mohammad Shakouhi	14063
Philippe Deliot	6329
Fabian Schöndorff	1922
César A. Collazos	4096
Aubree Ball	3843
Philip J. Douglass	11744
A. Goodman	4308
Valentina Pavanati	7694
Kam Man Shum	14461
Henrich C. Pöhls	2839
Shang-Ru Hsu	10532
Khalid El-Darymli	2481
Oleg Sokolov	14946
Jun Li 0004	16848
Olivia Vane	6630
Dirk Turschner	1247
C.-C. Jay Kuo	2819
Gen Li	19822
Sundas Shafiq	13975
Jinsik Kim	8338
Jean-François Hélard	12174
Basem Aljoumani	18065
Ming Jiang 0002	15959
Boshan Chen	11665
Zhiqiang Zhou	14220
Fei Hang	15778
Nathan Carr	16408
Shaojun Fang	17384
Anoop Lal Vyas	4789
Xinbo Li	8622
Nguyen-Ha Vu	7320
Thiago de Oliveira Alves Rocha	12808
Khawla A. Alnajjar	17703
Wolfgang A. Halang	18489
Qingpu Zhang	11317
David Ruano-Ordás	18429
Raymond Greenlaw	1322
Camille Sonnenfeld	4998
Chun-Ting Chou	356
Dongling Wang	9194
Yuh-Dauh Lyuu	16869
Hongliang Gao	8995
Zhengnan Gao	13733
Xiaobo Gu	17564
Qiang Zhang 0010	12961
William Wehner	13490
Mahmoud I. Abdalla	2567
Panagiotis Antonopoulos	4447
Xiao-Heng Chang	19228
Chongbin Xu	4479
Haozhong Cheng	4800
Honggang Wang	11198
Om Krishna Singh	17441
Gui Yun Tian	15668
Shu-Sheng Hao	8845
Teruo Yoshino	16722
Masaaki Okamoto	16537
Janusz Migda	9868
Johannes V. Gragger	4292
Noboru Niguchi	11824
Yonghua Lao	1100
Ru Yang	19109
Youngshin Kwak	17795
Ales Leonardis	4585
Hang Yang	2465
Ai Xiong	8664
Kimmo Järvinen 0001	4189
Slavisa Tomic	10398
Constantin Brosda	13471
Yaolong Chen	13441
Yue Tian	650
Stina Nylander	7231
Dacheng Cong	18289
Zhong Chen	12382
Hsin-Chi Chang	1543
Hongshang Peng	14956
Jiann-Fuh Chen	1240
Herimpitia T. C. Antilahy	1814
Chih-Lung Shen	5725
Daniela D&apos;Auria	15516
Dariusz Pazderski	1781
Kepeng Chen	8372
Saet Byeol Park	9586
Kwang Y. Lee	15421
Hiroki Matsutani	15782
Shaowen Yao	18297
Lizy Abraham	14846
Junci Cao	10794
Roozbeh Razavi-Far	15658
Emanuele Ruffaldi	8699
Anis Ouali	3640
John Paul Walters	5558
Gabriel Heo Peng Ooi	4850
Guoyu Zuo	7428
Martin Berggren	19237
Francisco Alayón Hernández	5772
Leandro Tavares Bruscato	13753
Wei-Cheng Chen	11821
Gilmar Guimaraes	13070
Jan Craninckx	16449
Min-Jhih Cheng	8786
Pedro Estanislao Acuña-Avila	17871
Wei Fang	1302
Philip J. Douglass	9381
Aldo Sorniotti	3489
Gene W. Eidson	15369
Valérie Gouranton	16658
Nanne K. H. de Boer	7432
Youwei Yao	16996
Mohamed El Badaoui	5304
Ivica Kostanic	17158
Hongbin Wang	12069
Eduard Solano	16562
Riste Skrekovski	3010
Yuping Xing	5198
Sergio R. M. Penedo	285
Haruhiko Nishimura	4503
Nauman Anwar Baig	11070
Madhu Babu Sikha	16300
Deukhyeon Kim	2237
Hui Wang	4952
Jean Carlos Cardozo da Silva	11536
Daeyoung Kim 0004	15599
Ioannis P. Chochliouros	6512
Burak Kantarci	9518
Hyunga Choi	4283
Josep Vehí	18008
Roberto Vezzani	15280
Weizheng Yao	12678
David D. McManus	8871
Ziqing Huang	13773
Matthew Iklé	5072
Emily C. Collins	8003
Sergio Omar Martinez-Chapa	6424
Grzegorz Janik	10540
Qassim Nasir	14127
Yuji Matsumoto 0002	19701
Mu&apos;awya Naser	2742
Moustafa Najm	3358
Sang Hun Lee	6090
Jianfan He	13919
Mostafa Ammar	13978
Yvon Lacroute	6019
Giorgio Manganini	16806
Lars-Christoph Schmelz	9297
Gian Carlo Bertuzzi	7551
Mohammad Rafiq Swash	3160
Lucas Foulon	14478
Otto Manck	15206
Daoxing Guo	17931
Janne Heikkinen	3221
Italo Epicoco	5640
Xing Xu	17159
Huiqun Zhao	1087
Kaiguang Zhu	18966
Lyndon J. B. Nixon	11912
Li Hao	11048
Erich Zöchmann	17488
Shubha Sharma	5266
Yan Zhang 0040	12124
Congli Mei	1326
Lei Deng	9031
Osama Alsaryrah	16704
René de Jesús Romero-Troncoso	16025
Lujuan Shen	16905
Thierry Duval	16591
Dominik Krupke	19527
Tapabrata Ray	11169
Peter Wägemann	8713
Youmin Zhang 0001	9979
Carsten Röcker	2621
Hussein Alnabulsi	5739
Sibaprasad Chakrabarti	6969
Özlem Özen	17319
Shibin Liang	14856
Yingjun Pan	9861
David Gefen	7985
Alessandro Falsone	18612
Uwe D. Hanebeck	1001
Chih-Yen Chiang	9865
Arno Ehresmann	18987
Seongmin Jeon	9141
Sam Procter	12511
Yangchao Huang	2297
J. Nandini Warrier	8499
Po-Jui Tseng	12107
Chen Wang	6478
Emre Kantar	5799
Hyo Jong Lee	14985
Shin Harase	26
Nima D. Badizadegan	17681
Taeyong Sim	13261
Zhongjun Zhang	3412
Welderufael Tesfay	7804
Hildo Guillardi	8699
Xiaojun Zhai	16055
Yuxing Li	13404
Keyun Qin	5380
Bin Chen 0004	16731
Chris Machin	239
Yuhong Yang	19577
Amr F. Desouky	3247
Rowa Al Ramahi	15113
Kristof Major	6551
Jin Sha	4089
Oleg Petruk	9930
Takako Nakatani	13445
Iis P. Tussyadiah	15005
Minggang Wang	16840
Mohamed H. E. Aouadi	15434
Ayse Gursoy	16565
Joaquin Garcia-Sobrino	11920
David Ferstl	14209
Bin Li 0019	6861
Antonella Arena	3066
Andreas Kuhn 0002	1516
Miguel Ángel Hernández-Verón	5326
Kai-Che Liu	17632
Jon Rogers	8028
Bozena Dorociaková	15962
Anand Raghunathan	13028
Pierre Gurdjos	10259
Indra Narayan Kar	10980
Jirí Vítovec	5631
Bing Qi	1394
Rikke Gade	17705
Lu-liang Zhang	8604
Benjamin Elliott	4951
Marije ten Brink	1948
Mauro Migliardi	11439
Umesh A. Deshpande	12141
Xuechao Chen	5203
Matteo Saviozzi	4483
Shahzad Asif	5209
Issac Varela	6357
Kai-Chiang Wu	11090
Hua-Lung Tsai	16126
Paolo Perego	17271
Minghua Liu	10421
Chuang Hou	13556
Roberto Greco	13871
Weihua Gui	11622
Asif Iqbal Baba	6241
Shaojin Wang	2945
Hélène Le Bouder	13573
S. Rasoul Faraji	14935
Juan M. López-Soler	2889
Maoxiang Chu	3294
Xiangling Fu	14064
René Mayrhofer	2312
Weigang Bai	10478
Mostafa Elzoghby	1757
Anal Paul	14069
Susana Gonzalez Zarzosa	4343
Alzbeta Suhányiová	3181
Robert C. Qiu	6901
Hirohiko Imai	15537
Céline Loscos	19456
Hassan Aghaeinia	476
Hung Cao	412
Harm van Essen	4645
Ying Yang 0002	5124
Mohamed S. Kandil	6606
Iickho Song	2985
Kang Dang	8965
Sudhir Verma	13601
Mehdi Najib	1648
Jerry Yu	6408
Yuancheng Zhao	14644
Koji Fujimoto	4472
Weixiang Xu	10809
H. Nakamura	3561
Thomas Brunschwiler	3724
Dongmei Jiang	11064
Daqi Chen	620
Jae-Joon Han	2414
Tina Maver	14802
Sanghoon Lee 0001	9842
Jaka Kravanja	14675
Zhengxing Wu	2558
Duane Elverum	15837
George Ioannakis	13089
Yiju Zhan	8904
Xinzhe Lian	16734
Prabhat K. Upadhyay	4008
Pang-Jung Liu	13663
Avi Ma&apos;ayan	16636
Dilip Krishnaswamy	14055
Pratik Raval	17129
Shunsuke Kamijo	3849
Yasuo Hirose	11178
Marcin Derlatka	8337
Wanxin Sheng	7253
Karen A. Roberto	18325
Amit Garg	11994
Joost Van Ongeval	13017
Omair Shafiq	4017
Changjiang Liu	10276
Jianwu Fang	12218
Fuan Tsai	19131
Oleg Sergiyenko	11758
Hyoseob Song	8011
Mark de Graaf	17253
Ying Hu	5225
Jin S. Lee	12574
B. S. Dandapat	190
Mate Boban	14757
Jinqiao Wang	8124
Phil H. Mellor	5334
Yanling Shi	14927
Shang-Yu Yeh	11813
Drew Hemment	3814
Lieve Bogaerts	14479
Olga Lyra	787
Alberto L. Barriuso	13897
Wei An	19506
Lizhe Wang	8782
Eduardo Paluzo-Hidalgo	4987
Chang-Bin Ha	17246
Shao-Chun Lee	1030
Carlos López-Martínez	11340
Erin Whelan	11791
Fernando Briz	13415
Manu Vardhan	18165
Michael Gerndt	6938
Timothy Bretl	17152
Dan-Wu Chen	5346
Jean-Marc Menaud	12042
Ishan Jaithwa	7119
Wassim Znaidi	9718
Qingkai Kong	15513
Sohail Jabbar	2872
Mohammad Dawud Ansari	13414
Dan Chia-Tien Lo	11136
Guilherme G. Sotelo	2228
André K. Sekunda	15910
Cuong M. Nguyen	385
Robert H. Morris	6811
Siti Nurasiah Binti Mat Nawi	12108
Nadia Kabachi	6131
Yongchang Zhang	5
Paula M. Ludewig	7429
Kazi Ashrafuzzaman	526
Dapeng Oliver Wu	8132
Suyong Yeon	16360
Donglai Li	8718
Shaohui Sun	7120
Siva Viswanathan	15041
Ji-Hoon Park	15083
Xianchen Bai	18364
Jaime López-Araquistain	9348
Jörg Simon	2307
Takeki Ogitsu	8916
Ruggero Reggiannini	8315
Mirko Gagliardi	8148
Chee-Wai Cheng	3736
Yupu Lu	13970
Jing Selena He	16559
Baotong Chen	2233
Norjihan Abdul Ghani	7673
Rongfeng Yang	6173
Shiv Govind Singh	10596
Fuqiang Tian	13129
Yang Zhang 0015	14770
Sylvain Paris	16286
Stefan Rosenthaler	13196
Soichiro Ibaraki	2804
Andrew J. Fleming	13985
Yu Wang 0057	2967
Li Zhang 0018	14624
Hongmin Ren	8221
Gianni Porto	9054
Jinjun Chen	8035
Ping-Kuo Chen	3877
Edgar López-Luna	8210
Weiwei Hu	10140
Jie Li	10348
Tony C. Pan	7353
Freddy Acosta Buenaño	15984
Yingwei Zhu	6420
Sourav Agarwal	10512
Giacomo Alessandroni	4009
Jindan Zhang	19589
Kelsey Stadnikia	9414
Dariusz Idczak	19294
Qianzhou Du	6849
Richard J. Weiler	14205
Corinne Amel Zayani	16886
Chien-Han Chai	17533
Seyed M. Mirtaheri	19055
Sudip Roy 0001	14437
Pruthvish Rajput	11672
Selina Sutton	15611
Eamonn Glennon	8625
Ser-Nam Lim	19201
Qianlan Ying	12454
Donald Brinkman	13965
Daniele Zito	5537
Jörn Hurtienne	5055
Guoqiang Mao	9638
Vladimir Ilchenko	1706
Jianing Sun	8588
Martin Lange	297
Meng Wan	5545
Yingfeng Jiang	2956
Nader Namazi	13548
Christopher Michael Jones	14528
Myounghoon Shim	16261
Norazak Senu	13091
Shibin Liu	16165
Caterina Ciminelli	1215
Hsiao-Ting Jannis Su	19779
Giuseppe Vecchi	14904
Yong Wang 0008	2501
Jenq-Shiou Leu	18879
Rajesh Matai	2940
Giambattista Gruosso	19936
Naveed Khan	3959
Andrzej Sierakowski	5005
Ahamad Tajudin Abdul Khader	6889
Ari Yair Barrera-Animas	8549
Chad Heitzenrater	1593
Chengdi Xiao	6898
Peng Dai	14665
Fei Chen 0003	10649
Chengpu Yu	14829
Tinish Bhattacharya	18586
Victor Adriel de J. Oliveira	3224
Liping Li	18596
François-Xavier Aguessy	185
Hugo Gonzalez	12655
Qiang Zhao	3748
Jun Wang	9824
Yulan Guo	16531
Laxman Dhulipala	2817
Adnan Al-Anbuky	6125
Omair Khan	6546
Rui Xi	13039
Jin Zhu	7720
Yin Chun Chan	5795
Rongrong Wang	12154
Silvano Imboden	2765
Dragan Samardzija	13072
Muhammad Khurram Khan	19918
Sobitri Chatterjee	16175
Wei Ning	2706
Hyun Jin Park	6437
Monica Rivas Casado	13169
Thomas Unger	18170
Wu-Shiung Feng	19885
Thomas Erickson	8185
Longcun Jin	13839
Enrique Dunn	626
Damiano Varagnolo	10090
Bo Gao 0001	17529
Tomohiko Takagi	4265
Xian-Ming Zhang	7646
Yunfeng Lu	8244
Yiannis Andreopoulos	18339
Henrik Niemann	18147
Nemat Nyamoradi	4884
Zhiyong Yang	13142
Alister G. Burr	14630
Fusako Kusunoki	18470
Tijs Duel	8322
Derek D. Caperton	9272
David Nedeljkovic	11205
Paul S. Barendse	13952
D. Samaras	16942
Nikolaus Arbogast	12993
Mehrez Zribi	7779
Shagufta Henna	902
Abdurrahman Becit	10078
Areej Mukhtar	10306
Partha Pratim Ray	18685
Fuzhou Feng	19942
Isaak Kavasidis	16134
Jürgen Repp	18235
Taejin Kim	6897
Zhigang Chen	7390
Jae-Hyun Park	4859
Mathieu Gratuze	8356
Hui Gu	10238
Wei-Te Lee	11282
Yong Xu 0003	18558
Reda Yahiaoui	4323
James Kariuki	2636
Peng Xiao	6951
Tadao Nakamura	15665
Francesca Uccheddu	17621
Tsutomu Oshita	19745
Jizhou Gao	12717
Zhiyong Feng	19278
Thomas Helten	8784
Alyssa Valdez	12622
Antanas Zinovicius	3648
Duarte Lopes Gameiro	3575
Mohd Khair Hassan	9910
Ghada M. Bahliwah	15651
Binzhen Zhang	11876
Emiliano Traversi	3410
Marcone Pereira de Almeida	18237
Xiaoyao Liang	11458
Jonathan Bernal	4307
Simin Nadjm-Tehrani	8628
Pradumn Kumar Pandey	9497
Naresh K. Nagwani	10701
Molly Nicholas	15875
Andrew Quitmeyer	3867
Dongming Feng	13177
Lada Zivkovic	18132
Tushar Kumar Mohanty	13929
Jianqi Zhang	14337
Nan Zhu	7562
Noureddine Harid	13833
Shaowen Bardzell	19013
Jens Bauer	14462
Rafael R. Sola-Guirado	14501
Dae Whan Kim	7134
Sarantis Kyristsis	2300
Alexander C. Berg	15774
A. I. Velasco	15331
Qing-Wei Meng	15150
Rubén Salvador	15473
Hiroko Suzuki	16686
Baojun Ge	4386
Min Yang	4066
Seungjin Choi	9582
Keyan Wang	4602
Christine Hafner	13269
Hwang-Cherng Chow	4840
Naveed Ahmad	14365
Kwamena Appiah-Kubi	15131
Yuichi Taguchi	18634
Xiaobiao Shan	12488
Mehran Assanimoghaddam	1593
Chuang Miao	12945
Ning Jia	17103
Zekun Xia	14931
Giacomo Kahn	4134
Xinchun Jia	16863
Qimin Zhang	1702
Soongho Park	11649
Suonan Renqian	14471
Prashant Bansal	10929
Rémi Gribonval	13880
Carlos García-Rubio	17848
Sun-Young Choi	15635
Efraín Esteban	13707
Chang Heon Kim	2567
Judy M. Amanor-Boadu	5702
Rachel Menzies	4359
Taruna Kadian	11701
Ibai Gurrutxaga	16341
Sami Hlioui	6705
Jong Hyuk Park	13689
Adriano Biasiolo	8908
Vincenzo Gulisano	16752
Xiujie Zhao	18777
Ylva Fernaeus	19534
Qiang Wei	15807
Sebastian Canovas-Carrasco	2762
Lingzhi Liang	12152
Ahmed Hassebo	12648
Nazirah Hasnan	17270
Lina Han	12702
Farouk Laidoudi	4167
Marcos Antonio Salvador	13954
Siddhartha Nandi	375
Qingsong Wang	6037
Jiangwei Shen	10444
Jinjie Hu	11830
Mino Kim	12103
Geoffrey Walker	12996
Aamir Saeed Malik	9090
Brice Effantin	19817
Muhammad Asad Iqbal	12997
Usman Akhtar	14572
Seungjong Yoo	12423
C.-J. Richard Shi	15267
Chuan Li	18242
Kei Hagiwara	6801
Hui Li 0013	4635
Yindong Chen	3961
Gabriele Grandi	2094
Maqbool Ahmad	15184
Philippe Dessante	17735
Wenping Li	1093
Sai-Kit Yeung	5620
Mostafa Ammar	37
Yi Du	8054
Beatriz Sousa Santos	9116
Joachim Posegga	10748
Jonas Thomsen	5555
Alan J. Marshall	10976
Yao-Wen Chang	2475
Deyong Chen	17433
Michail Katsigiannis	10841
Hsiu-Chi Chen	15873
Huawei Liang	14610
Animesh Garg	6009
Richard Hughey	10641
Pinku Ranjan	17080
Rhythima Shinde	9773
Keith Worden	3061
Yunlong Sun	4144
Martina Eckert	5664
Moncef Tagina	19927
Atta U. Quddus	14477
Youngoo Yang	9174
Hossein Hatefi Ardakani	13030
Simon Thibault	16413
Miquel Massot-Campos	19010
Lin Liang	5076
Yuki Ban	7821
Hesheng Wang	9524
Guanguan Zhang	8319
Jennifer L. Bonniwell	478
Qilei Zhang	8473
Kosuke Nakajima	2867
Zhili Wang	7186
Eman S. Alaidarous	13755
Chenlei Bao	12840
Qinpei Zhao	7233
Akira Yoshihara	17492
Christian Poivey	6889
Dmitry V. Dolgy	2127
Jiwhan Noh	7856
Sampo Tuominen	17579
Florian Stelzle	562
Kehao Wang	12267
Maria Carmen Palacios	4964
Giuseppe Pomarico	6951
Weihua Jiang	9533
Christoph Sorge	1996
Humberto M. Jorge	7461
Stepan Janous	10173
Mona Ibrahim	3943
Cunyun Nie	5753
Burak Kantarci	9915
Arturas Ulcinas	13734
Jianwei Hu	14904
Xiaoming Yuan	17532
Michal Karczewski	2439
Markus Bullmann	12757
Ali Yaver	18504
Jinli Cao	12281
Shweta Agarwala	11826
Yang Wei	6920
Ming-Fong Tsai	18471
Norrasing Sangbuapuan	2186
Esengül Saltürk	17896
Do Hanh Ngan Bui	5880
Jun Peng	7409
Shahin Vakilinia	7301
Chunguang Xu	13293
Stefano Andrenacci	3895
Nils Albartus	3734
Akira Kojima	3940
Mojisola Grace Asogbon	9626
Mengshen Chen	13335
Zwi Altman	6808
M. Zembra	2420
Miguel A. López-Carmona	4905
Mehdi Narimani	7515
Guangyi Liu	16024
Fady Alajaji	5914
Delia M. Braun	11258
Lihong Idris Lim	11978
Alexander Macintosh	14632
Zhilong Zhang	15815
Zbigniew Pilat	9755
Carl E. Brown	6769
Philippe Helluy	6265
Sérgio Figueiredo	8593
Zhenming Lei	4788
Yongqiang Feng	4639
Lawrence Aikins	10515
Bonifacio Martín-del-Brío	692
Blacki Li Rudi Migliozzi	648
Shisheng Jin	12932
Miguel Fernández-García 0001	10556
Sanjay Podder	10436
Boxue Du	7081
Sorin Hermon	15984
M. K. Jasim	17490
Chalavindala Swapna	2896
Yongqiang Cheng 0002	5647
Giuseppe Pettiti	16962
Md. Rabiul Islam 0001	19693
Ahsan Morshed	1266
Philip A. Bernstein	4261
Anders Glent Buch	10621
Alaa Hijazi	10791
Richard Rhodes	14506
Byoungho Kim	14270
Tianhua Chen	6906
Huiyun Zhang	16894
Taro Nakano	1523
Hiroshi Toshiyoshi	17683
C. Lee Giles	12029
Tingjun Wang	11203
Achraf Ben Amar	740
Ali Mohammad Nikbakht	5193
Kyeongbo Kong	16515
Farid Mohammad Maalek Ghaini	8876
Jekaterina Maksimova	1059
Yan Ren	2512
Lei Mei	4521
Glenn Ergeerts	16035
Feng Zhao 0002	10678
Dong-You Choi	14120
Cedric Quendo	2965
Volker Esteves	1398
Yunping Wang	9486
Oladotun Omosebi	7232
Yujie Li	2985
Shengdao Zhu	4641
Partha Pratim Ray	770
Eiman Kanjo	9990
Mahsa Derakhshani	4914
Pengfeng Lin	4472
Riddhi Rex	18826
Tarun Mathur	202
Yoshiaki Bando	16501
Hua Geng	9743
Xuan Liao	9760
Benedikt Wolters	2763
A. A.-H. Shoreh	12719
William Li	6401
Petr Pávek	74
Lina Felsner	5239
Andrei Mihaila	6046
Vedat Coskun	16159
Kyogu Lee	7832
Selena Sironi	4954
M. P. Biswal	11541
Benjamin Delaware	14667
Michael Catt	18879
Mingfang Zhang	8238
Minqing Zhang	3601
Hyekyoung Lee	6097
Yang Yang 0035	14689
Siti Asmah Daud	3651
Anne-Katrin Mahlein	8974
Taekjun Oh	5884
Alvin I. Chen	8111
Ravihansa Rajapakse	15977
Yun Young Choi	19584
Dennis Michaelson	19230
Swathi Reddy	16323
Yinhe Han	2533
Yang Shen	7798
Charles H.-P. Wen	19175
Daoxing Guo	10076
Hanxu Ji	12507
Bartosz Wojciechowski	4384
Alfredo Méndez	13889
Ivan Echeverria	7586
Yanhai Li	691
Ken-Ichi Suzuki	5037
Ning Wei	7675
Youdou Zheng	17882
Hesam Nourmohamadi	14502
Richard Douville	16503
Finn Skou Pedersen	6452
Ghulam Mujtaba Shaikh	11379
Hosein Farzanehfard	15564
Carlisle Adams	3760
Junyu Wang	5756
Uming Ko	7279
Pan Lin	8073
Naoya Tojo	7078
Stephan Lau	18491
Patricia Pons	7769
Bert Coolen	7142
Elias Shokati Asl	14148
Jordi Tost	5124
Pietro Malara	4147
Chuan-Ming Liu	13639
Ghulam Mehdi	18281
Zbigniew Krajewski	3797
Ahmed Ibrahim	6067
Shiv Govind Singh	17302
Yexiang Fu	7395
Jude C. Anike	10818
Randall S. Burd	15738
Sanjay Srivastava	17384
Xiufeng Li	18042
Wen-Liang Du	3696
Veselin Rakocevic	10344
Lingwei Xu	17406
Xiaolei Wang	171
Majed Hamad Alhameed	18236
A. Sathish Kumar	18789
Weinong Fu	14222
Guillermo Izquierdo-Moreno	12531
Jiaole Wang	4539
Weijun Liu	6070
Carsten Rudolph	19135
Muhammad Yasir Faheem	9575
Yongpeng Xu	17747
Andrea Bonfanti	5400
Dawei Liu 0001	2368
Sajjad Mahmood	8690
Tanja Kurzendorfer	7606
Hiroyuki Suzuki	10958
Mina B. Abd-el-Malek	8405
Ian T. Foster	3739
Braden Hancock	18778
Damir D. Torrico	17245
Steven G. Swingler	4380
Roger F. Woods	8882
Julio Abascal	8376
Wenming Zhang	4693
Jin Yu 0005	5875
Weijia Cui	7523
Ikram Ud Din	7044
Zhi-Quan Cheng	3947
Chao Lin	4785
Dimitri Stanojevic	14139
Marcello Pucci	16729
Edwin Aldana-Bobadilla	16767
Yan-Ting Ye	18200
Edi Kurniawan	19757
Matthias Van den Bossche	16490
Chao Liu 0011	145
Jorge Lanza	4177
Achintya Bhowmik	11875
Mata Haggis	13804
Md Rishad Ahmed	10916
David de la Mata-Moya	18335
Raffaele Caroselli	17440
Aghiad Khadour	17095
Kasper L. Jepsen	1324
Rongjie Yu	12630
